session_id,base_cart_item_names,base_cart_item_categories,base_cart_item_count,base_cart_value,cart_has_drink,cart_has_dessert,cart_has_side,cart_completion_score
20157,Shahi Mutton | Butter Chicken,main | main,2,393.78,0,0,0,0.5
20158,Veg Kadai,main,1,355.41,0,0,0,0.5
20159,Mango Sorbet,main,1,364.54,0,0,0,0.5
20160,Chilly Paneer | Spring Roll,main | main,2,577.79,0,0,0,0.5
20161,Veg Club Sandwich,main,1,172.77,0,0,0,0.5
20162,Andhra Chicken Fry | Rava Dosa,main | main,2,479.82,0,0,0,0.5
20163,Dal Makhani | Paneer Tikka Masala,main | main,2,394.64,0,0,0,0.5
20164,Lasagna,main,1,162.41,0,0,0,0.5
20165,Egg Biryani,main,1,331.36,0,0,0,0.5
20166,Hakka Noodles | Kung Pao Chicken | Brownie with Ice Cream,main | main | dessert,3,712.1,0,1,0,0.65
20167,Hakka Noodles | Spring Roll,main | main,2,578.71,0,0,0,0.5
20168,Margherita Pizza,main,1,332.54,0,0,0,0.5
20169,Falafel Wrap,main,1,263.95,0,0,0,0.5
20170,Bisi Bele Bath,main,1,349.7,0,0,0,0.5
20171,Lasagna | Spaghetti Bolognese,main | main,2,607.17,0,0,0,0.5
20172,Chicken Mandi,main,1,307.74,0,0,0,0.5
20173,Chole Bhature,main,1,228.94,0,0,0,0.5
20174,Double Patty Burger,main,1,175.89,0,0,0,0.5
20175,BBQ Pork Ribs | Grilled Salmon | Watermelon Juice,main | main | drink,3,373.91,1,0,0,0.65
20176,Spring Roll | Spring Roll | Spring Roll,main | main | main,3,587.25,0,0,0,0.5
20177,Spring Roll | Hakka Noodles | Spring Roll,main | main | main,3,484.54,0,0,0,0.5
20178,Chole Bhature | Rajma Masala | Chicken Rogan Josh,main | main | main,3,813.06,0,0,0,0.9
20179,Tiramisu | Chocolate Lava Cake | Coleslaw,main | main | side,3,700.41,0,0,1,0.75
20180,Risotto,main,1,182.87,0,0,0,0.65
20181,Margherita Pizza,main,1,357.73,0,0,0,0.5
20182,Pesarattu | Rava Dosa | Andhra Chicken Fry,main | main | main,3,507.38,0,0,0,0.65
20183,Dal Makhani | Dal Makhani | Veg Kadai,main | main | main,3,494.28,0,0,0,0.5
20184,Chicken Biryani,main,1,211.51,0,0,0,0.5
20185,Spring Roll | Gulab Jamun,main | dessert,2,487.87,0,1,0,0.65
20186,Kung Pao Chicken | Chicken in Black Bean,main | main,2,370.02,0,0,0,0.5
20187,Bisi Bele Bath,main,1,132.51,0,0,0,0.5
20188,Paneer Tikka Masala | Shahi Mutton | Rajma Masala,main | main | main,3,867.97,0,0,0,0.5
20189,Szechuan Chicken,main,1,195.94,0,0,0,0.5
20190,Paneer Tikka Masala | Gajar Halwa,main | dessert,2,436.92,0,1,0,0.65
20191,Chole Bhature | Dal Makhani,main | main,2,529.12,0,0,0,0.5
20192,Chicken Wrap | Chicken Wrap | Loaded Nachos,main | main | main,3,659.54,0,0,0,0.5
20193,Margherita Pizza | Spaghetti Bolognese | Penne Arrabbiata,main | main | main,3,441.38,0,0,0,0.5
20194,Chicken Tikka Arabian | Lemon Iced Tea,main | drink,2,344.58,1,0,0,0.65
20195,Pulled Pork Sandwich | Masala Chai,main | drink,2,394.01,1,0,0,0.65
20196,Hyderabadi Dum Biryani | Kolkata Biryani,main | main,2,713.15,0,0,0,0.5
20197,Shahi Mutton | Chole Bhature | Cold Coffee,main | main | drink,3,416.65,1,0,0,0.65
20198,Chicken in Black Bean,main,1,415.59,0,0,0,0.5
20199,Spring Roll | Szechuan Chicken,main | main,2,636.36,0,0,0,0.75
20200,Pepperoni Pizza | Risotto | Rasgulla,main | main | dessert,3,950.38,0,1,0,0.65
20201,Veg Kadai | Masala Chai,main | drink,2,230.93,1,0,0,0.9
20202,Appam Stew | Idli Sambar | Pesarattu | Phirni,main | main | main | dessert,4,625.57,0,1,0,0.9
20203,Grilled Chicken Steak | Cold Coffee,main | drink,2,458.82,1,0,0,0.65
20204,Veg Kadai,main,1,143.43,0,0,0,0.75
20205,Chicken Biryani | Veg Biryani,main | main,2,522.91,0,0,0,0.5
20206,Margherita Pizza | Penne Arrabbiata | Penne Arrabbiata,main | main | main,3,582.03,0,0,0,0.5
20207,Shawarma Platter,main,1,154.05,0,0,0,0.5
20208,Pulled Pork Sandwich | Pulled Pork Sandwich,main | main,2,310.02,0,0,0,0.5
20209,Chole Bhature | Chicken Rogan Josh,main | main,2,565.26,0,0,0,0.5
20210,Manchurian Gravy,main,1,244.11,0,0,0,0.5
20211,Mango Sorbet | Fresh Lime Soda,main | drink,2,324.47,1,0,0,0.65
20212,Hyderabadi Dum Biryani | Hyderabadi Dum Biryani,main | main,2,477.35,0,0,0,0.5
20213,Manchurian Gravy,main,1,323.69,0,0,0,0.5
20214,Shawarma Platter | Chicken Tikka Arabian | Brownie with Ice Cream,main | main | dessert,3,742.29,0,1,0,0.65
20215,Chicken Biryani,main,1,393.66,0,0,0,0.5
20216,Egg Biryani,main,1,142.17,0,0,0,0.5
20217,Szechuan Chicken | Chicken in Black Bean | Hakka Noodles,main | main | main,3,859.68,0,0,0,0.75
20218,Dal Makhani | Dal Makhani | Paneer Tikka Masala,main | main | main,3,754.96,0,0,0,0.5
20219,Mango Sorbet | Cheesecake Slice,main | main,2,340.68,0,0,0,0.5
20220,Bisi Bele Bath,main,1,176.76,0,0,0,0.5
20221,BBQ Pork Ribs | BBQ Pork Ribs,main | main,2,587.1,0,0,0,0.5
20222,Chicken Wrap | Potato Wedges | Panna Cotta,main | side | dessert,3,747.43,0,1,1,0.9
20223,Risotto | Fettuccine Alfredo | Spaghetti Bolognese,main | main | main,3,487.33,0,0,0,0.5
20224,Kolkata Biryani | Chicken Biryani | Paneer Biryani | Masala Chai,main | main | main | drink,4,1301.31,1,0,0,0.65
20225,Chicken Rogan Josh | Rajma Masala,main | main,2,591.79,0,0,0,0.65
20226,Kerala Prawn Curry,main,1,252.89,0,0,0,0.65
20227,Loaded Nachos | Double Patty Burger | BBQ Burger,main | main | main,3,596.33,0,0,0,0.5
20228,Chicken Biryani | Hyderabadi Dum Biryani | Kolkata Biryani,main | main | main,3,858.9,0,0,0,0.5
20229,Veg Club Sandwich | Veg Club Sandwich,main | main,2,541.55,0,0,0,0.6
20230,Butter Chicken | Veg Kadai | Paneer Tikka Masala | Corn Salad,main | main | main | side,4,648.07,0,0,1,1
20231,Fish & Chips,main,1,168.16,0,0,0,0.5
20232,Prawn Biryani | Hyderabadi Dum Biryani | Veg Biryani,main | main | main,3,926.53,0,0,0,0.5
20233,Chicken Biryani | Mutton Biryani | Paneer Biryani,main | main | main,3,1141.88,0,0,0,0.5
20234,Pepperoni Pizza | Lasagna | Panna Cotta,main | main | dessert,3,693.81,0,1,0,0.65
20235,Butter Chicken | Rajma Masala | Butter Chicken,main | main | main,3,1112.14,0,0,0,0.65
20236,Rava Dosa,main,1,314.89,0,0,0,0.5
20237,Fettuccine Alfredo | Fettuccine Alfredo | Margherita Pizza,main | main | main,3,600.34,0,0,0,0.6
20238,Bisi Bele Bath,main,1,399.64,0,0,0,0.6
20239,Pulled Pork Sandwich | Pulled Pork Sandwich,main | main,2,554.08,0,0,0,0.5
20240,Crispy Chicken Burger,main,1,240.82,0,0,0,0.5
20241,Rava Dosa,main,1,158.07,0,0,0,0.5
20242,Hyderabadi Dum Biryani | Chicken Biryani,main | main,2,347.13,0,0,0,0.5
20243,Paneer Tikka Masala,main,1,212.91,0,0,0,0.9
20244,Penne Arrabbiata | Potato Wedges,main | side,2,226.5,0,0,1,0.75
20245,Rasmalai | Tiramisu | Buttermilk,main | main | drink,3,371.78,1,0,0,0.65
20246,Mutton Biryani,main,1,381.02,0,0,0,0.5
20247,Veg Biryani | Kolkata Biryani | Kolkata Biryani,main | main | main,3,1217.5,0,0,0,0.75
20248,Szechuan Chicken,main,1,219.54,0,0,0,0.5
20249,BBQ Pork Ribs | Beef Tenderloin | Jeera Aloo,main | main | side,3,871.76,0,0,1,0.9
20250,Chocolate Lava Cake | Gulab Jamun Platter | Mango Sorbet,main | main | main,3,1249.98,0,0,0,0.75
20251,Beef Tenderloin,main,1,353.05,0,0,0,0.5
20252,Spring Roll | Chicken in Black Bean,main | main,2,689.88,0,0,0,0.5
20253,Paneer Biryani | Veg Biryani,main | main,2,733.94,0,0,0,0.5
20254,Rasmalai | Mango Lassi,main | drink,2,201.79,1,0,0,0.65
20255,Double Patty Burger | Chicken Wrap,main | main,2,524.3,0,0,0,0.5
20256,BBQ Burger | Virgin Mojito,main | drink,2,388.26,1,0,0,0.65
20257,Pesarattu | Lemon Iced Tea,main | drink,2,399.16,1,0,0,0.65
20258,Chicken in Black Bean,main,1,355.73,0,0,0,0.5
20259,Masala Dosa,main,1,314.37,0,0,0,0.5
20260,Chole Bhature,main,1,163.79,0,0,0,0.5
20261,Shahi Mutton,main,1,220.55,0,0,0,0.5
20262,Lasagna | Lasagna,main | main,2,969.14,0,0,0,0.65
20263,Veg Fried Rice | Chicken in Black Bean | Chilly Paneer,main | main | main,3,823.47,0,0,0,0.5
20264,Veg Kadai | Dal Makhani,main | main,2,326.8,0,0,0,0.5
20265,Tiramisu | Virgin Mojito,main | drink,2,497.4,1,0,0,0.65
20266,Spring Roll,main,1,464.73,0,0,0,0.6
20267,Masala Dosa,main,1,205.15,0,0,0,0.5
20268,Kerala Prawn Curry | Masala Dosa | Potato Wedges,main | main | side,3,445.04,0,0,1,0.75
20269,Margherita Pizza | Spaghetti Bolognese,main | main,2,373.05,0,0,0,0.5
20270,Masala Dosa,main,1,420.38,0,0,0,0.5
20271,Butter Chicken,main,1,242.86,0,0,0,0.5
20272,Spring Roll | Chicken in Black Bean | Fresh Lime Soda | Corn Salad,main | main | drink | side,4,771.9,1,0,1,0.9
20273,Chocolate Lava Cake | Lemon Iced Tea,main | drink,2,190,1,0,0,0.65
20274,Veg Club Sandwich | Pulled Pork Sandwich | BBQ Burger,main | main | main,3,964.67,0,0,0,0.6
20275,Andhra Chicken Fry | Pesarattu | Jeera Aloo,main | main | side,3,936.07,0,0,1,0.75
20276,Penne Arrabbiata | Spaghetti Bolognese | Margherita Pizza | Stir Fried Veggies,main | main | main | side,4,911.99,0,0,1,0.75
20277,Paneer Tikka Masala,main,1,330.47,0,0,0,0.5
20278,Chicken Mandi | Jeera Aloo,main | side,2,304.35,0,0,1,0.9
20279,Masala Dosa | Bisi Bele Bath | Appam Stew,main | main | main,3,1096.83,0,0,0,0.5
20280,Manchurian Gravy,main,1,219.28,0,0,0,0.75
20281,Chicken Rogan Josh | Watermelon Juice,main | drink,2,495.04,1,0,0,0.65
20282,Rajma Masala | Chicken Rogan Josh,main | main,2,321.04,0,0,0,0.5
20283,Prawn Biryani | Sugarcane Juice,main | drink,2,329.84,1,0,0,0.65
20284,Grilled Salmon,main,1,272.32,0,0,0,0.5
20285,Gnocchi Pesto,main,1,267.66,0,0,0,0.5
20286,Rajma Masala | Dal Makhani,main | main,2,384.25,0,0,0,0.5
20287,Veg Kadai,main,1,262.56,0,0,0,0.5
20288,Prawn Biryani,main,1,282.82,0,0,0,0.5
20289,Chicken in Black Bean,main,1,335.47,0,0,0,0.75
20290,Grilled Salmon,main,1,215.05,0,0,0,0.5
20291,Hyderabadi Dum Biryani | Paneer Biryani,main | main,2,625.11,0,0,0,0.5
20292,Spring Roll,main,1,308.45,0,0,0,0.5
20293,Kung Pao Chicken | Veg Fried Rice,main | main,2,577.35,0,0,0,0.5
20294,BBQ Pork Ribs | Beef Tenderloin,main | main,2,733.63,0,0,0,0.5
20295,Veg Club Sandwich | Crispy Chicken Burger | Chocolate Mousse,main | main | dessert,3,823.57,0,1,0,0.65
20296,Risotto | Fettuccine Alfredo,main | main,2,347.18,0,0,0,0.75
20297,Double Patty Burger | Loaded Nachos | Watermelon Juice,main | main | drink,3,609.13,1,0,0,0.65
20298,Chicken Biryani | Hyderabadi Dum Biryani,main | main,2,520.01,0,0,0,0.5
20299,Shahi Mutton | Watermelon Juice | Masala Papad,main | drink | side,3,357.56,1,0,1,0.9
20300,Dal Makhani | Chicken Rogan Josh | Sugarcane Juice | Rasgulla,main | main | drink | dessert,4,745.27,1,1,0,0.65
20301,Andhra Chicken Fry | Kerala Prawn Curry | Sugarcane Juice,main | main | drink,3,406.56,1,0,0,0.65
20302,Chicken Cordon Bleu,main,1,148.59,0,0,0,0.5
20303,Kulfi Falooda,main,1,267.94,0,0,0,0.5
20304,Gnocchi Pesto | Mango Lassi,main | drink,2,224.61,1,0,0,0.65
20305,Hakka Noodles | Spring Roll | Spring Roll,main | main | main,3,474.09,0,0,0,0.5
20306,Kulfi Falooda | Kulfi Falooda,main | main,2,343.98,0,0,0,0.65
20307,Veg Fried Rice | Veg Fried Rice | Kung Pao Chicken | Mango Lassi,main | main | main | drink,4,896.73,1,0,0,0.65
20308,Gnocchi Pesto,main,1,320.63,0,0,0,0.5
20309,Chole Bhature,main,1,176.88,0,0,0,0.5
20310,Butter Chicken,main,1,357.15,0,0,0,0.5
20311,Egg Biryani,main,1,178.27,0,0,0,0.75
20312,Beef Tenderloin | Sugarcane Juice,main | drink,2,434.8,1,0,0,0.65
20313,Waffles with Ice Cream | Gulab Jamun Platter,main | main,2,347.32,0,0,0,0.5
20314,Pulled Pork Sandwich,main,1,411.02,0,0,0,0.75
20315,Masala Dosa | Idli Sambar | Rava Dosa,main | main | main,3,1158.91,0,0,0,0.75
20316,Chicken Biryani,main,1,205.46,0,0,0,0.5
20317,Chole Bhature,main,1,176.88,0,0,0,0.5
20318,Spaghetti Bolognese | Sugarcane Juice,main | drink,2,243.85,1,0,0,0.65
20319,Fettuccine Alfredo,main,1,153.35,0,0,0,0.5
20320,Egg Biryani | Kolkata Biryani | Veg Biryani,main | main | main,3,1126.13,0,0,0,0.6
20321,Chole Bhature | Dal Makhani | Veg Kadai,main | main | main,3,810.65,0,0,0,0.65
20322,Chole Bhature | Shahi Mutton,main | main,2,559.28,0,0,0,0.5
20323,Kerala Prawn Curry,main,1,450.26,0,0,0,0.5
20324,Crispy Chicken Burger | Chicken Wrap | Double Patty Burger | Onion Rings,main | main | main | side,4,582.4,0,0,1,0.9
20325,Gnocchi Pesto | Fettuccine Alfredo | Stir Fried Veggies,main | main | side,3,962.75,0,0,1,0.75
20326,Loaded Nachos,main,1,132.34,0,0,0,0.5
20327,Egg Biryani | Stir Fried Veggies,main | side,2,252.88,0,0,1,0.75
20328,Chicken Biryani,main,1,421.29,0,0,0,0.5
20329,Dal Makhani | Butter Chicken | Butter Chicken | Banana Milkshake | Mango Kulfi,main | main | main | drink | dessert,5,1058.27,1,1,0,0.65
20330,Hakka Noodles | Hakka Noodles | Banana Milkshake,main | main | drink,3,362.05,1,0,0,0.65
20331,Mushroom Risotto,main,1,194.25,0,0,0,0.5
20332,Fettuccine Alfredo | Cold Coffee,main | drink,2,235.69,1,0,0,0.65
20333,Andhra Chicken Fry | Appam Stew | Andhra Chicken Fry | Chocolate Mousse,main | main | main | dessert,4,1329.16,0,1,0,0.65
20334,Idli Sambar,main,1,136.57,0,0,0,0.5
20335,Paneer Biryani | Hyderabadi Dum Biryani,main | main,2,540.93,0,0,0,0.5
20336,Butter Chicken | Onion Rings | Brownie with Ice Cream,main | side | dessert,3,470.02,0,1,1,0.9
20337,Butter Chicken,main,1,130.62,0,0,0,0.5
20338,Spring Roll | Masala Chai | Jeera Aloo,main | drink | side,3,499.86,1,0,1,0.9
20339,Spring Roll | Hakka Noodles | Virgin Mojito,main | main | drink,3,532.26,1,0,0,0.65
20340,Veg Biryani | Kolkata Biryani,main | main,2,308.66,0,0,0,0.9
20341,Gnocchi Pesto | Fettuccine Alfredo | Fettuccine Alfredo | Masala Chai,main | main | main | drink,4,489.11,1,0,0,0.65
20342,Chicken Mandi | Chicken Mandi,main | main,2,423.05,0,0,0,0.65
20343,Veg Kadai,main,1,248.77,0,0,0,0.5
20344,Spring Roll,main,1,366.11,0,0,0,0.5
20345,Chilly Paneer,main,1,332.85,0,0,0,0.65
20346,Fettuccine Alfredo | Buttermilk | Raita,main | drink | side,3,309.24,1,0,1,0.9
20347,Andhra Chicken Fry,main,1,238.11,0,0,0,0.5
20348,Paneer Tikka Masala | Raita,main | side,2,261.84,0,0,1,0.75
20349,Andhra Chicken Fry | Idli Sambar | Fresh Lime Soda,main | main | drink,3,395.81,1,0,0,0.65
20350,Margherita Pizza | Steamed Vegetables,main | side,2,274.59,0,0,1,0.75
20351,Double Patty Burger | Crispy Chicken Burger | Garden Salad,main | main | side,3,419.54,0,0,1,0.9
20352,Appam Stew | Kerala Prawn Curry,main | main,2,582.58,0,0,0,0.6
20353,Veg Fried Rice | Veg Fried Rice,main | main,2,533.57,0,0,0,0.5
20354,Tiramisu | Chocolate Lava Cake,main | main,2,424.71,0,0,0,0.5
20355,Penne Arrabbiata,main,1,484.02,0,0,0,0.75
20356,Risotto | Chocolate Mousse,main | dessert,2,412.22,0,1,0,0.65
20357,Paneer Tikka Masala,main,1,171.56,0,0,0,0.65
20358,Szechuan Chicken | Fresh Lime Soda | Corn Salad,main | drink | side,3,259.25,1,0,1,1
20359,Dal Makhani,main,1,176.66,0,0,0,0.75
20360,Gnocchi Pesto | Fresh Lime Soda,main | drink,2,193.99,1,0,0,0.65
20361,Appam Stew | Pesarattu | Masala Dosa,main | main | main,3,511.49,0,0,0,0.5
20362,Bisi Bele Bath,main,1,223.09,0,0,0,0.5
20363,Chicken Wrap | Potato Wedges,main | side,2,238.72,0,0,1,0.75
20364,Masala Dosa,main,1,226.7,0,0,0,0.5
20365,Veg Biryani,main,1,157.76,0,0,0,0.5
20366,Zinger Burger,main,1,236.61,0,0,0,0.6
20367,Rava Dosa | Choco Lava Cup,main | dessert,2,405.18,0,1,0,0.65
20368,Paneer Biryani | Prawn Biryani,main | main,2,294.96,0,0,0,0.75
20369,Kolkata Biryani,main,1,298.02,0,0,0,0.5
20370,Penne Arrabbiata | Watermelon Juice | Kheer,main | drink | dessert,3,469.64,1,1,0,0.65
20371,Risotto,main,1,420.06,0,0,0,0.5
20372,Grilled Chicken Steak,main,1,393.9,0,0,0,0.5
20373,Hyderabadi Dum Biryani | Chicken Biryani | Paneer Biryani,main | main | main,3,1141.08,0,0,0,0.5
20374,Chicken in Black Bean,main,1,130.61,0,0,0,0.5
20375,Dal Makhani,main,1,275.83,0,0,0,0.85
20376,Margherita Pizza | Pepperoni Pizza,main | main,2,385.41,0,0,0,0.5
20377,Pesarattu | Idli Sambar | Phirni,main | main | dessert,3,435.39,0,1,0,0.65
20378,Fish & Chips | Fish & Chips,main | main,2,378.3,0,0,0,0.5
20379,Waffles with Ice Cream,main,1,401.13,0,0,0,0.9
20380,Veg Biryani,main,1,262.43,0,0,0,0.5
20381,Dal Makhani | Virgin Mojito,main | drink,2,324.71,1,0,0,0.65
20382,Kolkata Biryani | Chicken Biryani,main | main,2,775.04,0,0,0,0.65
20383,Veg Fried Rice,main,1,181.46,0,0,0,0.5
20384,Szechuan Chicken | Veg Fried Rice | Sugarcane Juice,main | main | drink,3,572.32,1,0,0,0.65
20385,Bisi Bele Bath | Kerala Prawn Curry | Pesarattu,main | main | main,3,499.87,0,0,0,0.5
20386,Prawn Biryani,main,1,323.88,0,0,0,0.5
20387,Andhra Chicken Fry | Masala Chai,main | drink,2,237.36,1,0,0,0.65
20388,Kolkata Biryani | Prawn Biryani,main | main,2,517.27,0,0,0,0.6
20389,Mango Sorbet | Chocolate Lava Cake,main | main,2,784.08,0,0,0,0.5
20390,Falafel Wrap | Chicken Tikka Arabian,main | main,2,446,0,0,0,0.5
20391,Mixed Grill Plate | Falafel Wrap,main | main,2,602.63,0,0,0,0.5
20392,Veg Kadai | Chole Bhature,main | main,2,563.99,0,0,0,0.6
20393,Appam Stew | Kerala Prawn Curry | Andhra Chicken Fry,main | main | main,3,1034.47,0,0,0,0.5
20394,Chole Bhature | Paneer Tikka Masala | Gajar Halwa,main | main | dessert,3,370.81,0,1,0,0.65
20395,Rava Dosa,main,1,161.39,0,0,0,0.5
20396,Pesarattu,main,1,375.8,0,0,0,0.75
20397,Chicken Wrap | Gajar Halwa,main | dessert,2,566.68,0,1,0,0.65
20398,Veg Fried Rice | Chicken in Black Bean,main | main,2,313.87,0,0,0,0.5
20399,Veg Fried Rice | Chilly Paneer,main | main,2,609.83,0,0,0,0.5
20400,Risotto | Sugarcane Juice,main | drink,2,248.82,1,0,0,0.65
20401,Pesarattu | Gulab Jamun,main | dessert,2,230.46,0,1,0,0.65
20402,Gnocchi Pesto | Margherita Pizza,main | main,2,496.85,0,0,0,0.5
20403,Rava Dosa | Masala Dosa | Bisi Bele Bath | Virgin Mojito,main | main | main | drink,4,570.82,1,0,0,0.65
20404,Spaghetti Bolognese,main,1,376.32,0,0,0,0.5
20405,Veg Kadai | Chole Bhature,main | main,2,915.94,0,0,0,0.5
20406,Rava Dosa | Kerala Prawn Curry,main | main,2,386.82,0,0,0,0.65
20407,Rava Dosa,main,1,203.45,0,0,0,0.5
20408,Grilled Salmon | Masala Chai | Chocolate Mousse,main | drink | dessert,3,440.34,1,1,0,0.65
20409,Spaghetti Bolognese,main,1,242.73,0,0,0,0.5
20410,Idli Sambar,main,1,364.31,0,0,0,0.5
20411,Chicken Wrap | Chicken Wrap | Veg Club Sandwich | Raita,main | main | main | side,4,1111.09,0,0,1,0.75
20412,Butter Chicken | Chicken Rogan Josh | Potato Wedges,main | main | side,3,575.9,0,0,1,0.75
20413,Gnocchi Pesto | Margherita Pizza,main | main,2,864.74,0,0,0,0.5
20414,Pesarattu,main,1,197.07,0,0,0,0.5
20415,Rasmalai | Rasmalai,main | main,2,731.85,0,0,0,0.5
20416,Grilled Salmon | Grilled Salmon | Mushroom Risotto,main | main | main,3,807.34,0,0,0,0.5
20417,Dal Makhani | Watermelon Juice,main | drink,2,394.39,1,0,0,0.65
20418,Chicken Cordon Bleu,main,1,185.34,0,0,0,0.5
20419,Pulled Pork Sandwich | Fresh Lime Soda,main | drink,2,187.07,1,0,0,0.65
20420,Egg Biryani,main,1,248.82,0,0,0,0.5
20421,BBQ Burger | Crispy Chicken Burger,main | main,2,582.43,0,0,0,0.6
20422,Veg Kadai | Dal Makhani,main | main,2,606.23,0,0,0,0.5
20423,Pulled Pork Sandwich | Virgin Mojito,main | drink,2,541.98,1,0,0,0.65
20424,Dal Makhani,main,1,210.33,0,0,0,0.5
20425,Hakka Noodles | Szechuan Chicken | Kung Pao Chicken,main | main | main,3,817,0,0,0,0.5
20426,Pesarattu | Rava Dosa,main | main,2,316.19,0,0,0,0.5
20427,Masala Dosa,main,1,248.49,0,0,0,0.6
20428,Andhra Chicken Fry | Mango Lassi | Gulab Jamun,main | drink | dessert,3,308.74,1,1,0,0.65
20429,Appam Stew | Idli Sambar | Kerala Prawn Curry,main | main | main,3,588.89,0,0,0,0.5
20430,Chicken Wrap,main,1,217.21,0,0,0,0.5
20431,Masala Dosa,main,1,131.84,0,0,0,0.5
20432,Kerala Prawn Curry,main,1,321.95,0,0,0,0.5
20433,Chole Bhature,main,1,181.75,0,0,0,0.65
20434,Gulab Jamun Platter,main,1,218.65,0,0,0,0.75
20435,Risotto | Stir Fried Veggies,main | side,2,425.65,0,0,1,0.75
20436,Fish & Chips,main,1,363.96,0,0,0,0.75
20437,Chole Bhature,main,1,289.46,0,0,0,0.5
20438,Chicken Tikka Arabian | Gajar Halwa,main | dessert,2,231.68,0,1,0,0.65
20439,Pulled Pork Sandwich | Fresh Lime Soda,main | drink,2,209.43,1,0,0,0.65
20440,Chole Bhature | Kheer,main | dessert,2,425.73,0,1,0,0.65
20441,Risotto,main,1,223.67,0,0,0,0.5
20442,Rajma Masala | Onion Rings,main | side,2,263.06,0,0,1,0.75
20443,Paneer Tikka Masala,main,1,317.99,0,0,0,0.5
20444,Prawn Biryani,main,1,307,0,0,0,0.5
20445,Rasmalai | Kulfi Falooda | Gulab Jamun Platter | Watermelon Juice,main | main | main | drink,4,852.3,1,0,0,0.65
20446,BBQ Burger,main,1,289.93,0,0,0,0.5
20447,Lamb Chops,main,1,234.12,0,0,0,0.5
20448,Fettuccine Alfredo,main,1,277.2,0,0,0,0.6
20449,Kolkata Biryani | Prawn Biryani | Onion Rings,main | main | side,3,672.9,0,0,1,0.75
20450,Penne Arrabbiata,main,1,410.95,0,0,0,0.5
20451,Mutton Ouzi,main,1,191.71,0,0,0,0.75
20452,Spaghetti Bolognese,main,1,283.13,0,0,0,0.5
20453,Mushroom Risotto | Onion Rings,main | side,2,446.58,0,0,1,0.75
20454,Margherita Pizza | Pepperoni Pizza | Raita,main | main | side,3,648.92,0,0,1,0.75
20455,Chicken in Black Bean | Spring Roll | Manchurian Gravy,main | main | main,3,552.57,0,0,0,0.5
20456,Fettuccine Alfredo | Spaghetti Bolognese,main | main,2,597.08,0,0,0,0.5
20457,Bisi Bele Bath,main,1,177.39,0,0,0,0.5
20458,Kung Pao Chicken,main,1,299.1,0,0,0,0.5
20459,Gulab Jamun Platter,main,1,163.39,0,0,0,0.65
20460,Manchurian Gravy | Coleslaw,main | side,2,264.32,0,0,1,0.75
20461,Penne Arrabbiata | Jeera Aloo,main | side,2,227.83,0,0,1,0.9
20462,Spaghetti Bolognese,main,1,187.4,0,0,0,0.75
20463,Manchurian Gravy,main,1,187.93,0,0,0,0.5
20464,Manchurian Gravy,main,1,270.91,0,0,0,0.5
20465,Rasmalai | Rasmalai,main | main,2,571.39,0,0,0,0.5
20466,Veg Kadai,main,1,161.4,0,0,0,0.5
20467,Fish & Chips | Cold Coffee,main | drink,2,313.58,1,0,0,0.65
20468,Penne Arrabbiata,main,1,288.67,0,0,0,0.5
20469,Gnocchi Pesto,main,1,244.01,0,0,0,0.5
20470,BBQ Burger | BBQ Burger | Potato Wedges,main | main | side,3,388.72,0,0,1,0.75
20471,Mutton Biryani | Watermelon Juice,main | drink,2,405.64,1,0,0,0.65
20472,Shahi Mutton | Butter Chicken | Buttermilk,main | main | drink,3,651.49,1,0,0,0.65
20473,Spring Roll | Kung Pao Chicken | Gulab Jamun,main | main | dessert,3,447.53,0,1,0,0.65
20474,Lamb Kabab,main,1,169.67,0,0,0,0.5
20475,Mango Sorbet | Tiramisu | Mango Sorbet,main | main | main,3,1230.94,0,0,0,0.5
20476,Grilled Chicken Steak | Sugarcane Juice | Mango Kulfi,main | drink | dessert,3,435.16,1,1,0,0.9
20477,Spaghetti Bolognese | Fettuccine Alfredo | Virgin Mojito,main | main | drink,3,689.62,1,0,0,0.65
20478,Appam Stew,main,1,214.5,0,0,0,0.9
20479,Tiramisu | Mango Sorbet | Garden Salad,main | main | side,3,673.39,0,0,1,0.85
20480,Chicken Cordon Bleu,main,1,276.61,0,0,0,0.5
20481,Kerala Prawn Curry | Stir Fried Veggies,main | side,2,302.3,0,0,1,0.9
20482,Kerala Prawn Curry | Gajar Halwa,main | dessert,2,397.38,0,1,0,0.65
20483,Chicken Rogan Josh,main,1,385.55,0,0,0,0.65
20484,Rajma Masala,main,1,169.2,0,0,0,0.5
20485,Gulab Jamun Platter | Mango Sorbet | Kulfi Falooda,main | main | main,3,734.64,0,0,0,0.5
