session_id,user_id,restaurant_id,session_timestamp,hour,day_of_week,meal_time,is_weekend,weather_condition,traffic_density,is_festival_day,estimated_delivery_time,delivery_zone,session_engagement_score,num_past_orders_at_restaurant
30533,564,525,17/04/2025 00:25,12,4,lunch,0,Sunny,High,0,70,east,0.4667,0
30534,2884,608,17/04/2025 00:30,19,4,dinner,0,Cloudy,Medium,0,43,north,0.475,0
30535,1577,616,17/04/2025 00:35,13,5,lunch,1,Rainy,High,0,94,east,0.1633,0
30536,2612,324,17/04/2025 00:40,10,2,breakfast,0,Sunny,Jam,0,46,east,0.4433,0
30537,1107,614,17/04/2025 00:45,17,6,snack,1,Cloudy,Low,0,46,north,0.7167,0
30538,1718,579,17/04/2025 00:50,8,6,breakfast,1,Cloudy,Medium,0,24,central,0.6267,0
30539,3952,166,17/04/2025 00:55,9,1,breakfast,0,Rainy,Jam,0,53,west,0.3,0
30540,3017,455,17/04/2025 01:00,20,1,dinner,0,Sunny,Low,0,33,east,0.5083,0
30541,4,163,17/04/2025 01:05,18,4,snack,0,Sunny,Low,0,33,central,0.59,0
30542,2288,151,17/04/2025 01:10,18,2,snack,0,Cloudy,High,0,55,north,0.385,0
30543,2061,567,17/04/2025 01:15,23,5,dinner,1,Fog,High,0,46,south,0.6417,0
30544,110,667,17/04/2025 01:20,19,3,dinner,0,Sunny,High,0,67,west,0.5867,0
30545,860,68,17/04/2025 01:25,18,1,snack,0,Fog,High,1,53,central,0.4867,0
30546,2918,481,17/04/2025 01:30,11,5,lunch,1,Sunny,High,0,72,east,0.7183,0
30547,1519,183,17/04/2025 01:35,9,0,breakfast,0,Sunny,Low,0,46,south,0.44,0
30548,1422,287,17/04/2025 01:40,11,1,lunch,0,Cloudy,Medium,0,75,north,0.35,0
30549,3360,84,17/04/2025 01:45,23,1,dinner,0,Rainy,High,0,56,central,0.6133,0
30550,2720,500,17/04/2025 01:50,19,4,dinner,0,Cloudy,High,0,76,central,0.385,0
30551,3118,37,17/04/2025 01:55,16,6,snack,1,Cloudy,Medium,0,50,south,0.53,0
30552,2129,509,17/04/2025 02:00,14,1,lunch,0,Cloudy,Jam,0,62,south,0.6317,0
30553,2583,219,17/04/2025 02:05,9,1,breakfast,0,Stormy,High,1,80,west,0.4383,0
30554,1750,515,17/04/2025 02:10,13,4,lunch,0,Sunny,Low,0,49,south,0.6583,0
30555,1472,19,17/04/2025 02:15,13,1,lunch,0,Windy,Low,1,32,west,0.4083,0
30556,419,658,17/04/2025 02:20,23,3,dinner,0,Sunny,Low,0,48,north,0.3667,0
30557,118,480,17/04/2025 02:25,9,2,breakfast,0,Rainy,High,0,76,central,0.6017,0
30558,2963,660,17/04/2025 02:30,13,4,lunch,0,Rainy,Medium,0,75,west,0.5983,0
30559,1456,472,17/04/2025 02:35,15,3,lunch,0,Sunny,Low,0,47,central,0.4783,0
30560,43,218,17/04/2025 02:40,20,3,dinner,0,Stormy,Low,0,52,west,0.4983,0
30561,2241,441,17/04/2025 02:45,12,5,lunch,1,Sunny,Medium,0,41,north,0.4317,0
30562,3311,162,17/04/2025 02:50,11,6,lunch,1,Sunny,Low,0,49,central,0.24,0
30563,717,15,17/04/2025 02:55,12,2,lunch,0,Cloudy,Medium,0,58,north,0.3267,0
30564,3447,405,17/04/2025 03:00,8,6,breakfast,1,Sunny,Low,0,57,west,0.3083,0
30565,600,145,17/04/2025 03:05,11,3,lunch,0,Rainy,High,0,87,south,0.565,0
30566,3869,533,17/04/2025 03:10,16,0,snack,0,Sunny,Jam,0,97,central,0.44,1
30567,2768,469,17/04/2025 03:15,18,2,snack,0,Fog,Medium,0,38,south,0.26,0
30568,1902,389,17/04/2025 03:20,8,1,breakfast,0,Sunny,Low,0,57,west,0.3533,0
30569,1751,7,17/04/2025 03:25,22,5,dinner,1,Sunny,Medium,1,47,west,0.42,0
30570,7,332,17/04/2025 03:30,14,6,lunch,1,Fog,High,0,59,south,0.16,0
30571,2624,157,17/04/2025 03:35,14,2,lunch,0,Windy,Medium,0,41,north,0.6217,0
30572,799,183,17/04/2025 03:40,22,1,dinner,0,Cloudy,Medium,0,55,west,0.5317,0
30573,613,442,17/04/2025 03:45,21,6,dinner,1,Rainy,Jam,0,95,west,0.175,0
30574,3918,579,17/04/2025 03:50,18,3,snack,0,Windy,Medium,0,24,central,0.3967,1
30575,272,68,17/04/2025 03:55,21,1,dinner,0,Rainy,Jam,0,66,central,0.4633,0
30576,692,47,17/04/2025 04:00,20,2,dinner,0,Cloudy,Medium,1,52,east,0.53,0
30577,2670,375,17/04/2025 04:05,19,6,dinner,1,Sandstorms,High,0,94,central,0.4733,0
30578,3969,20,17/04/2025 04:10,11,1,lunch,0,Sunny,Medium,0,60,central,0.5433,0
30579,3536,629,17/04/2025 04:15,13,6,lunch,1,Windy,Medium,0,48,west,0.4083,0
30580,3309,620,17/04/2025 04:20,12,3,lunch,0,Sunny,Medium,0,44,east,0.5517,0
30581,2481,303,17/04/2025 04:25,20,5,dinner,1,Windy,Low,0,48,north,0.6017,0
30582,1751,98,17/04/2025 04:30,17,1,snack,0,Sunny,Medium,0,39,west,0.4867,0
30583,596,542,17/04/2025 04:35,9,1,breakfast,0,Cloudy,High,0,58,west,0.61,0
30584,2631,465,17/04/2025 04:40,8,5,breakfast,1,Sunny,Medium,1,74,east,0.4283,0
30585,2595,98,17/04/2025 04:45,18,5,snack,1,Rainy,High,0,49,central,0.3533,0
30586,3489,343,17/04/2025 04:50,12,6,lunch,1,Windy,Medium,0,60,north,0.5533,0
30587,977,51,17/04/2025 04:55,9,5,breakfast,1,Sunny,High,0,91,east,0.475,1
30588,617,557,17/04/2025 05:00,9,0,breakfast,0,Rainy,Medium,0,52,north,0.475,0
30589,2519,257,17/04/2025 05:05,15,3,lunch,0,Sunny,Medium,0,53,north,0.625,0
30590,3890,338,17/04/2025 05:10,10,1,breakfast,0,Fog,High,0,74,east,0.5567,0
30591,2637,606,17/04/2025 05:15,21,2,dinner,0,Sunny,Low,0,61,east,0.4083,0
30592,2514,414,17/04/2025 05:20,21,4,dinner,0,Cloudy,Low,0,39,south,0.515,0
30593,1058,157,17/04/2025 05:25,8,3,breakfast,0,Rainy,Low,0,35,central,0.7433,0
30594,2395,493,17/04/2025 05:30,19,2,dinner,0,Stormy,Medium,0,49,south,0.1867,0
30595,180,616,17/04/2025 05:35,12,2,lunch,0,Rainy,Medium,0,75,central,0.3783,0
30596,697,45,17/04/2025 05:40,11,5,lunch,1,Sunny,Medium,0,60,central,0.4967,0
30597,2301,349,17/04/2025 05:45,21,0,dinner,0,Cloudy,Low,0,20,south,0.3083,0
30598,2553,83,17/04/2025 05:50,3,1,late_night,0,Stormy,Low,0,35,east,0.3533,0
30599,2618,526,17/04/2025 05:55,19,1,dinner,0,Cloudy,Low,0,64,central,0.0583,1
30600,542,586,17/04/2025 06:00,18,6,snack,1,Sunny,Medium,0,33,west,0.2133,0
30601,2179,140,17/04/2025 06:05,20,6,dinner,1,Rainy,Medium,0,37,south,0.32,0
30602,1627,29,17/04/2025 06:10,13,6,lunch,1,Fog,Medium,1,40,central,0.51,0
30603,2605,427,17/04/2025 06:15,0,6,late_night,1,Cloudy,Jam,0,112,south,0.5883,0
30604,117,139,17/04/2025 06:20,16,0,snack,0,Cloudy,Jam,0,88,east,0.4783,0
30605,1986,412,17/04/2025 06:25,9,3,breakfast,0,Rainy,Medium,0,69,north,0.6667,0
30606,167,486,17/04/2025 06:30,17,6,snack,1,Sunny,High,0,92,south,0.2967,0
30607,3101,319,17/04/2025 06:35,19,4,dinner,0,Sunny,Medium,0,43,south,0.51,0
30608,3465,456,17/04/2025 06:40,19,1,dinner,0,Sunny,Medium,0,50,north,0.2167,0
30609,3885,609,17/04/2025 06:45,11,2,lunch,0,Cloudy,Jam,0,104,east,0.8283,0
30610,388,619,17/04/2025 06:50,14,6,lunch,1,Rainy,Low,0,54,north,0.4283,0
30611,2797,318,17/04/2025 06:55,10,2,breakfast,0,Sunny,Low,0,52,central,0.655,0
30612,2612,115,17/04/2025 07:00,11,6,lunch,1,Sunny,Jam,0,100,east,0.51,0
30613,3594,103,17/04/2025 07:05,22,3,dinner,0,Sunny,Low,0,46,east,0.5533,0
30614,1355,164,17/04/2025 07:10,18,1,snack,0,Rainy,Jam,0,82,south,0.4633,0
30615,15,463,17/04/2025 07:15,21,2,dinner,0,Cloudy,Medium,0,34,north,0.5333,0
30616,1200,444,17/04/2025 07:20,7,0,breakfast,0,Sunny,High,0,68,south,0.755,0
30617,3396,699,17/04/2025 07:25,15,0,lunch,0,Cloudy,Low,1,38,west,0.625,0
30618,2881,509,17/04/2025 07:30,20,0,dinner,0,Sunny,Low,0,34,north,0.3967,0
30619,2373,43,17/04/2025 07:35,7,3,breakfast,0,Sunny,High,0,80,north,0.52,0
30620,3002,379,17/04/2025 07:40,16,5,snack,1,Cloudy,High,0,94,east,0.5667,0
30621,1395,478,17/04/2025 07:45,14,4,lunch,0,Sunny,Jam,0,53,west,0.4283,0
30622,471,405,17/04/2025 07:50,11,1,lunch,0,Cloudy,High,0,83,east,0.455,0
30623,578,39,17/04/2025 07:55,9,3,breakfast,0,Rainy,Medium,0,30,north,0.3967,1
30624,1617,419,17/04/2025 08:00,22,0,dinner,0,Sunny,Medium,0,75,west,0.6267,1
30625,1089,398,17/04/2025 08:05,12,1,lunch,0,Fog,Low,0,44,central,0.6267,0
30626,3167,659,17/04/2025 08:10,22,3,dinner,0,Fog,Medium,0,63,central,0.7233,0
30627,2693,522,17/04/2025 08:15,23,3,dinner,0,Cloudy,Jam,0,105,central,0.1367,0
30628,1881,244,17/04/2025 08:20,14,1,lunch,0,Sunny,High,0,84,south,0.4733,1
30629,151,158,17/04/2025 08:25,19,1,dinner,0,Fog,High,0,39,east,0.3783,0
30630,99,157,17/04/2025 08:30,15,0,lunch,0,Fog,Medium,0,41,east,0.42,0
30631,3282,101,17/04/2025 08:35,12,3,lunch,0,Cloudy,Jam,0,108,east,0.4733,0
30632,3865,673,17/04/2025 08:40,12,6,lunch,1,Sunny,High,0,50,central,0.7583,0
30633,2418,28,17/04/2025 08:45,7,3,breakfast,0,Stormy,Low,0,53,west,0.6417,0
30634,2648,673,17/04/2025 08:50,11,3,lunch,0,Cloudy,Medium,0,40,south,0.4517,1
30635,340,322,17/04/2025 08:55,19,3,dinner,0,Cloudy,High,0,91,south,0.385,0
30636,3183,296,17/04/2025 09:00,22,3,dinner,0,Stormy,High,0,84,west,0.59,0
30637,1415,584,17/04/2025 09:05,15,1,lunch,0,Cloudy,Medium,0,53,west,0.2267,0
30638,485,346,17/04/2025 09:10,10,2,breakfast,0,Rainy,Low,0,35,west,0.5017,1
30639,3961,543,17/04/2025 09:15,14,4,lunch,0,Sunny,Jam,1,44,central,0.3817,0
30640,3075,683,17/04/2025 09:20,23,5,dinner,1,Fog,Medium,0,30,west,0.2733,0
30641,2101,24,17/04/2025 09:25,6,2,breakfast,0,Sunny,Medium,0,40,east,0.3383,0
30642,2617,519,17/04/2025 09:30,19,0,dinner,0,Stormy,Medium,0,59,south,0.2733,0
30643,2748,322,17/04/2025 09:35,12,5,lunch,1,Sunny,High,0,91,central,0.575,0
30644,2452,332,17/04/2025 09:40,18,1,snack,0,Fog,High,1,59,north,0.4167,0
30645,1098,369,17/04/2025 09:45,18,3,snack,0,Rainy,High,0,51,west,0.23,0
30646,3587,20,17/04/2025 09:50,12,4,lunch,0,Cloudy,Low,0,51,south,0.5517,0
30647,702,430,17/04/2025 09:55,22,6,dinner,1,Sunny,Medium,0,62,central,0.5333,0
30648,1289,52,17/04/2025 10:00,15,2,lunch,0,Sunny,High,0,68,west,0.6117,0
30649,327,689,17/04/2025 10:05,22,5,dinner,1,Fog,High,0,94,north,0.7,1
30650,1062,346,17/04/2025 10:10,20,2,dinner,0,Cloudy,High,0,52,south,0.35,0
30651,2640,418,17/04/2025 10:15,13,2,lunch,0,Stormy,Jam,0,75,central,0.4867,0
30652,282,362,17/04/2025 10:20,14,2,lunch,0,Windy,High,0,42,west,0.51,0
30653,3298,475,17/04/2025 10:25,11,4,lunch,0,Cloudy,Medium,0,45,south,0.525,0
30654,1009,622,17/04/2025 10:30,20,4,dinner,0,Fog,Low,0,34,east,0.75,0
30655,3755,134,17/04/2025 10:35,22,3,dinner,0,Cloudy,Jam,0,66,central,0.4433,0
30656,2847,400,17/04/2025 10:40,12,1,lunch,0,Sunny,Medium,0,51,west,0.46,0
30657,3901,437,17/04/2025 10:45,8,6,breakfast,1,Sunny,Low,0,25,north,0.3167,0
30658,1308,89,17/04/2025 10:50,15,5,lunch,1,Rainy,Jam,0,74,central,0.5217,0
30659,3188,222,17/04/2025 10:55,12,4,lunch,0,Sunny,Medium,0,48,south,0.665,0
30660,1650,214,17/04/2025 11:00,16,0,snack,0,Sunny,High,0,46,south,0.6067,0
30661,3043,633,17/04/2025 11:05,8,4,breakfast,0,Fog,High,0,50,south,0.4083,0
30662,3123,201,17/04/2025 11:10,8,5,breakfast,1,Sunny,Medium,1,62,central,0.5217,0
30663,3353,504,17/04/2025 11:15,15,5,lunch,1,Cloudy,High,0,77,north,0.6033,1
30664,2378,417,17/04/2025 11:20,22,2,dinner,0,Sunny,Low,0,36,east,0.61,0
30665,392,53,17/04/2025 11:25,13,4,lunch,0,Sunny,Medium,0,55,north,0.5067,0
30666,1275,560,17/04/2025 11:30,16,6,snack,1,Fog,Low,0,26,west,0.49,0
30667,2738,222,17/04/2025 11:35,17,2,snack,0,Sunny,Medium,0,48,central,0.4633,0
30668,12,33,17/04/2025 11:40,13,0,lunch,0,Sunny,Low,0,28,east,0.4717,0
30669,1357,569,17/04/2025 11:45,15,3,lunch,0,Fog,Medium,0,75,west,0.455,0
30670,2992,6,17/04/2025 11:50,11,1,lunch,0,Rainy,High,0,73,east,0.3967,0
30671,3753,90,17/04/2025 11:55,14,0,lunch,0,Cloudy,Jam,0,74,south,0.33,0
30672,2156,224,17/04/2025 12:00,20,5,dinner,1,Cloudy,Medium,0,57,east,0.6133,0
30673,3082,141,17/04/2025 12:05,13,5,lunch,1,Rainy,Jam,0,59,north,0.6483,0
30674,2317,129,17/04/2025 12:10,10,6,breakfast,1,Cloudy,Jam,1,103,north,0.2917,0
30675,2293,118,17/04/2025 12:15,23,6,dinner,1,Sunny,Low,0,64,east,0.385,0
30676,2176,57,17/04/2025 12:20,7,3,breakfast,0,Cloudy,Jam,0,72,east,0.5767,0
30677,3378,241,17/04/2025 12:25,13,6,lunch,1,Fog,Jam,0,113,north,0.3267,0
30678,1343,562,17/04/2025 12:30,19,2,dinner,0,Sunny,High,1,49,north,0.68,0
30679,2505,544,17/04/2025 12:35,6,0,breakfast,0,Fog,Medium,0,42,south,0.4083,0
30680,936,140,17/04/2025 12:40,13,1,lunch,0,Rainy,Jam,1,57,central,0.2767,0
30681,3210,101,17/04/2025 12:45,15,2,lunch,0,Rainy,Low,0,59,east,0.545,0
30682,1922,356,17/04/2025 12:50,8,1,breakfast,0,Rainy,Medium,1,36,west,0.4667,0
30683,2075,240,17/04/2025 12:55,9,2,breakfast,0,Cloudy,High,0,58,west,0.5217,0
30684,3736,441,17/04/2025 13:00,17,5,snack,1,Fog,Low,1,35,west,0.4733,0
30685,3368,385,17/04/2025 13:05,7,4,breakfast,0,Fog,High,0,50,north,0.565,0
30686,3405,163,17/04/2025 13:10,14,6,lunch,1,Fog,Jam,0,60,central,0.2333,0
30687,3327,297,17/04/2025 13:15,16,6,snack,1,Cloudy,High,0,94,central,0.1367,0
30688,2181,368,17/04/2025 13:20,8,0,breakfast,0,Sunny,Jam,0,113,east,0.4367,0
30689,2179,152,17/04/2025 13:25,19,1,dinner,0,Sunny,Low,0,62,south,0.1867,0
30690,959,201,17/04/2025 13:30,12,3,lunch,0,Fog,High,0,78,west,0.5333,0
30691,1947,320,17/04/2025 13:35,21,0,dinner,0,Rainy,High,0,59,central,0.1833,0
30692,834,306,17/04/2025 13:40,21,3,dinner,0,Sunny,Medium,0,39,west,0.475,0
30693,3874,644,17/04/2025 13:45,14,3,lunch,0,Sunny,Jam,0,87,west,0.3,0
30694,1759,663,17/04/2025 13:50,20,4,dinner,0,Stormy,Medium,0,49,north,0.07,0
30695,2215,476,17/04/2025 13:55,13,5,lunch,1,Sunny,High,0,37,east,0.3733,0
30696,3216,416,17/04/2025 14:00,19,0,dinner,0,Sunny,Medium,0,54,south,0.6133,0
30697,3316,309,17/04/2025 14:05,11,5,lunch,1,Sunny,High,1,93,central,0.5517,0
30698,1363,695,17/04/2025 14:10,16,6,snack,1,Fog,Jam,0,83,central,0.4867,0
30699,3508,481,17/04/2025 14:15,7,2,breakfast,0,Sunny,Medium,1,58,north,0.455,0
30700,571,628,17/04/2025 14:20,6,5,breakfast,1,Sunny,Medium,0,57,central,0.365,0
30701,1114,221,17/04/2025 14:25,19,6,dinner,1,Fog,Low,0,35,north,0.18,0
30702,2602,408,17/04/2025 14:30,6,4,breakfast,0,Cloudy,Medium,0,63,central,0.5367,0
30703,1645,119,17/04/2025 14:35,11,1,lunch,0,Cloudy,Jam,1,56,north,0.4433,6
30704,109,127,17/04/2025 14:40,16,2,snack,0,Rainy,High,1,66,south,0.1633,0
30705,3668,609,17/04/2025 14:45,20,0,dinner,0,Fog,Low,1,57,central,0.475,0
30706,199,480,17/04/2025 14:50,16,1,snack,0,Cloudy,Low,0,52,south,0.5067,1
30707,1392,412,17/04/2025 14:55,13,2,lunch,0,Sunny,Jam,0,106,east,0.495,0
30708,2175,118,17/04/2025 15:00,20,2,dinner,0,Cloudy,Jam,0,116,east,0.5283,0
30709,1437,445,17/04/2025 15:05,16,2,snack,0,Sunny,High,0,32,south,0.4633,0
30710,3455,482,17/04/2025 15:10,20,0,dinner,0,Windy,Medium,0,38,north,0.21,0
30711,2205,494,17/04/2025 15:15,21,4,dinner,0,Stormy,Medium,0,54,east,0.4983,0
30712,2476,579,17/04/2025 15:20,22,5,dinner,1,Sunny,Low,0,21,central,0.7,0
30713,3655,445,17/04/2025 15:25,13,6,lunch,1,Sunny,High,0,32,south,0.545,0
30714,1933,558,17/04/2025 15:30,20,6,dinner,1,Rainy,High,1,78,west,0.1167,0
30715,2949,380,17/04/2025 15:35,17,3,snack,0,Sunny,High,0,68,east,0.1633,0
30716,1340,473,17/04/2025 15:40,13,5,lunch,1,Cloudy,Jam,0,70,central,0.4517,1
30717,3190,511,17/04/2025 15:45,14,5,lunch,1,Cloudy,Low,0,36,east,0.525,1
30718,2112,142,17/04/2025 15:50,18,3,snack,0,Windy,High,0,49,west,0.4083,0
30719,545,472,17/04/2025 15:55,23,3,dinner,0,Sunny,Low,0,47,central,0.6,0
30720,1039,514,17/04/2025 16:00,12,5,lunch,1,Stormy,Jam,0,51,west,0.5133,0
30721,3158,352,17/04/2025 16:05,13,3,lunch,0,Sunny,Low,1,42,south,0.2867,0
30722,3125,674,17/04/2025 16:10,14,0,lunch,0,Rainy,Medium,0,57,west,0.5083,0
30723,3669,358,17/04/2025 16:15,15,2,lunch,0,Sunny,High,0,68,north,0.6767,0
30724,455,634,17/04/2025 16:20,2,0,late_night,0,Sunny,High,0,46,east,0.4083,0
30725,754,501,17/04/2025 16:25,11,5,lunch,1,Cloudy,High,0,71,central,0.62,0
30726,59,509,17/04/2025 16:30,14,4,lunch,0,Sunny,Medium,0,40,west,0.4867,0
30727,1816,274,17/04/2025 16:35,13,1,lunch,0,Cloudy,High,0,40,east,0.3067,0
30728,1346,124,17/04/2025 16:40,10,3,breakfast,0,Fog,Jam,0,116,east,0.6,0
30729,369,497,17/04/2025 16:45,10,1,breakfast,0,Sunny,Medium,0,39,central,0.3,0
30730,2700,311,17/04/2025 16:50,8,4,breakfast,0,Sunny,High,0,47,south,0.4667,0
30731,1129,372,17/04/2025 16:55,15,3,lunch,0,Rainy,Medium,0,46,east,0.4,0
30732,3994,565,17/04/2025 17:00,21,6,dinner,1,Rainy,Low,0,26,south,0.44,0
30733,1096,561,17/04/2025 17:05,20,4,dinner,0,Rainy,Jam,0,52,central,0.415,0
30734,1907,589,17/04/2025 17:10,22,2,dinner,0,Cloudy,Medium,1,38,central,0.5567,0
30735,1605,225,17/04/2025 17:15,19,1,dinner,0,Fog,High,0,64,east,0.3933,0
30736,378,465,17/04/2025 17:20,14,2,lunch,0,Cloudy,Medium,0,74,east,0.51,0
30737,3065,415,17/04/2025 17:25,8,5,breakfast,1,Rainy,Jam,1,61,south,0.4433,0
30738,2378,141,17/04/2025 17:30,21,5,dinner,1,Cloudy,Medium,0,38,east,0.51,0
30739,3869,551,17/04/2025 17:35,23,0,dinner,0,Sunny,Low,0,51,central,0.5067,0
30740,3022,413,17/04/2025 17:40,16,1,snack,0,Cloudy,Medium,1,75,west,0.44,0
30741,5,574,17/04/2025 17:45,10,4,breakfast,0,Sunny,High,1,49,east,0.3667,1
30742,3421,475,17/04/2025 17:50,20,2,dinner,0,Windy,Medium,0,45,central,0.7167,0
30743,3886,649,17/04/2025 17:55,13,6,lunch,1,Sunny,Jam,0,63,north,0.3817,0
30744,114,554,17/04/2025 18:00,17,5,snack,1,Cloudy,High,0,68,north,0.405,0
30745,126,98,17/04/2025 18:05,13,5,lunch,1,Stormy,Medium,0,39,east,0.72,0
30746,2560,55,17/04/2025 18:10,19,0,dinner,0,Fog,Medium,0,42,south,0.5017,0
30747,1264,216,17/04/2025 18:15,5,6,late_night,1,Cloudy,Low,0,41,south,0.415,0
30748,3018,243,17/04/2025 18:20,18,5,snack,1,Sunny,Low,0,39,central,0.4317,0
30749,2255,656,17/04/2025 18:25,14,1,lunch,0,Rainy,Jam,1,54,east,0.38,0
30750,405,184,17/04/2025 18:30,14,2,lunch,0,Rainy,Medium,0,44,east,0.2967,0
30751,3798,474,17/04/2025 18:35,15,3,lunch,0,Sunny,High,0,37,east,0.6667,0
30752,1822,601,17/04/2025 18:40,9,0,breakfast,0,Windy,High,0,57,south,0.52,0
30753,2039,37,17/04/2025 18:45,12,6,lunch,1,Sunny,Medium,0,50,north,0.44,1
30754,3926,379,17/04/2025 18:50,20,2,dinner,0,Sunny,Medium,0,75,south,0.475,0
30755,2152,96,17/04/2025 18:55,7,6,breakfast,1,Cloudy,Medium,0,38,south,0.1367,0
30756,2182,276,17/04/2025 19:00,12,6,lunch,1,Sunny,Low,0,45,east,0.2383,0
30757,186,470,17/04/2025 19:05,20,0,dinner,0,Sunny,High,0,83,south,0.4983,0
30758,2863,528,17/04/2025 19:10,7,6,breakfast,1,Cloudy,High,0,66,east,0.575,0
30759,502,40,17/04/2025 19:15,18,0,snack,0,Cloudy,High,0,67,central,0.1167,0
30760,1220,468,17/04/2025 19:20,19,4,dinner,0,Cloudy,Medium,0,69,east,0.5667,0
30761,1191,176,17/04/2025 19:25,9,2,breakfast,0,Stormy,Medium,0,75,west,0.4983,0
30762,2569,370,17/04/2025 19:30,15,5,lunch,1,Stormy,High,0,58,north,0.47,0
30763,3083,667,17/04/2025 19:35,23,2,dinner,0,Cloudy,Low,0,46,east,0.3383,0
30764,1389,520,17/04/2025 19:40,16,6,snack,1,Cloudy,Low,0,26,north,0.495,0
30765,1666,122,17/04/2025 19:45,8,1,breakfast,0,Sunny,Medium,0,33,east,0.3533,0
30766,3351,52,17/04/2025 19:50,15,0,lunch,0,Rainy,High,0,68,north,0.5867,0
30767,1076,73,17/04/2025 19:55,6,1,breakfast,0,Cloudy,Low,0,27,north,0.42,0
30768,3014,136,17/04/2025 20:00,13,5,lunch,1,Sunny,Low,0,37,east,0.6183,0
30769,3665,577,17/04/2025 20:05,16,2,snack,0,Cloudy,Low,0,24,north,0.84,0
30770,1854,675,17/04/2025 20:10,8,0,breakfast,0,Sunny,Low,0,45,south,0.285,0
30771,2304,473,17/04/2025 20:15,15,5,lunch,1,Fog,Medium,0,45,south,0.5217,0
30772,3383,251,17/04/2025 20:20,18,1,snack,0,Cloudy,High,0,48,south,0.52,0
30773,3654,11,17/04/2025 20:25,19,5,dinner,1,Sunny,High,0,53,central,0.4667,0
30774,1216,315,17/04/2025 20:30,14,4,lunch,0,Cloudy,Medium,0,51,south,0.6133,0
30775,1244,242,17/04/2025 20:35,16,6,snack,1,Cloudy,Medium,0,75,north,0.5917,0
30776,3575,511,17/04/2025 20:40,14,4,lunch,0,Sunny,Medium,0,42,west,0.655,0
30777,1246,675,17/04/2025 20:45,16,1,snack,0,Rainy,High,0,66,east,0.68,0
30778,3142,692,17/04/2025 20:50,15,1,lunch,0,Fog,High,0,73,west,0.3683,0
30779,1577,22,17/04/2025 20:55,8,3,breakfast,0,Sunny,Medium,0,56,east,0.2967,0
30780,2529,636,17/04/2025 21:00,12,0,lunch,0,Fog,High,0,52,south,0.4617,0
30781,1930,450,17/04/2025 21:05,14,6,lunch,1,Sunny,Medium,1,75,north,0.5417,0
30782,1085,406,17/04/2025 21:10,20,4,dinner,0,Cloudy,Medium,0,38,south,0.315,0
30783,346,130,17/04/2025 21:15,12,3,lunch,0,Sunny,Medium,0,33,south,0.3233,0
30784,2931,201,17/04/2025 21:20,12,3,lunch,0,Rainy,Jam,0,97,central,0.4517,0
30785,885,315,17/04/2025 21:25,11,0,lunch,0,Rainy,Medium,0,51,north,0.3267,0
30786,3661,416,17/04/2025 21:30,15,3,lunch,0,Cloudy,High,0,68,north,0.3033,0
30787,3365,46,17/04/2025 21:35,12,2,lunch,0,Cloudy,Low,0,58,east,0.6467,0
30788,1396,579,17/04/2025 21:40,21,2,dinner,0,Stormy,Medium,0,24,north,0.485,0
30789,418,125,17/04/2025 21:45,22,3,dinner,0,Windy,Low,0,41,south,0.3267,1
30790,1851,93,17/04/2025 21:50,9,2,breakfast,0,Cloudy,Medium,0,60,south,0.1367,0
30791,221,559,17/04/2025 21:55,15,6,lunch,1,Sunny,High,0,46,central,0.4783,0
30792,3672,275,17/04/2025 22:00,7,0,breakfast,0,Sunny,High,0,61,north,0.665,0
30793,2450,358,17/04/2025 22:05,17,4,snack,0,Sunny,Jam,0,85,central,0.5183,0
30794,3561,363,17/04/2025 22:10,8,5,breakfast,1,Cloudy,High,1,94,east,0.575,0
30795,767,203,17/04/2025 22:15,16,5,snack,1,Sunny,Jam,0,67,central,0.4167,0
30796,2110,660,17/04/2025 22:20,12,5,lunch,1,Cloudy,Medium,0,75,east,0.5433,0
30797,3228,150,17/04/2025 22:25,17,3,snack,0,Rainy,High,1,57,north,0.5533,0
30798,2854,225,17/04/2025 22:30,12,3,lunch,0,Windy,Medium,0,51,west,0.1633,0
30799,1562,486,17/04/2025 22:35,9,4,breakfast,0,Sunny,Low,0,63,north,0.3533,0
30800,1877,362,17/04/2025 22:40,21,5,dinner,1,Sunny,Jam,0,52,north,0.49,0
30801,2097,681,17/04/2025 22:45,13,2,lunch,0,Fog,Low,0,50,east,0.53,0
30802,104,53,17/04/2025 22:50,18,0,snack,0,Rainy,Medium,0,55,south,0.23,0
30803,2725,162,17/04/2025 22:55,14,4,lunch,0,Cloudy,Low,0,49,north,0.635,0
30804,774,603,17/04/2025 23:00,18,1,snack,0,Cloudy,Medium,0,75,central,0.4867,0
30805,2022,372,17/04/2025 23:05,12,4,lunch,0,Sunny,High,0,58,north,0.4433,0
30806,2545,192,17/04/2025 23:10,17,2,snack,0,Fog,Low,0,35,west,0.5017,0
30807,3085,692,17/04/2025 23:15,12,6,lunch,1,Rainy,Medium,0,59,east,0.5567,0
30808,2459,630,17/04/2025 23:20,14,4,lunch,0,Cloudy,High,0,43,south,0.4667,0
30809,438,83,17/04/2025 23:25,20,1,dinner,0,Fog,High,1,51,east,0.5917,0
30810,3893,493,17/04/2025 23:30,23,5,dinner,1,Sunny,High,0,61,north,0.4833,0
30811,835,191,17/04/2025 23:35,19,5,dinner,1,Stormy,Jam,0,83,central,0.3733,0
