session_id,any_addon_added,actual_added_addon_names,actual_added_addon_categories,actual_added_addon_count,actual_added_addon_value,final_order_value
5540,0,none,none,0,0,237.85
5541,0,none,none,0,0,221.43
5542,0,none,none,0,0,992.87
5543,1,Mango Kulfi | Corn Salad,dessert | side,2,175.03,423.43
5544,1,Choco Lava Cup | Steamed Basmati,dessert | rice,2,164.76,349.27
5545,0,none,none,0,0,677.63
5546,0,none,none,0,0,326.26
5547,1,Masala Papad,side,1,116.8,400.52
5548,0,none,none,0,0,349.09
5549,0,none,none,0,0,450.57
5550,0,none,none,0,0,219.06
5551,1,Garden Salad | Rasgulla,side | dessert,2,256.15,587.96
5552,0,none,none,0,0,147.58
5553,0,none,none,0,0,381.02
5554,0,none,none,0,0,401.67
5555,0,none,none,0,0,562.22
5556,0,none,none,0,0,316.77
5557,0,none,none,0,0,203.07
5558,0,none,none,0,0,653.62
5559,0,none,none,0,0,202.71
5560,1,Mango Kulfi,dessert,1,78.95,317.07
5561,0,none,none,0,0,607.22
5562,0,none,none,0,0,776.82
5563,0,none,none,0,0,363.58
5564,0,none,none,0,0,350.77
5565,0,none,none,0,0,257.75
5566,0,none,none,0,0,895.06
5567,0,none,none,0,0,503.61
5568,0,none,none,0,0,231.86
5569,0,none,none,0,0,660.7
5570,1,Sugarcane Juice,drink,1,57.07,258.52
5571,1,Rasgulla | Bruschetta | Butter Naan | Kheer,dessert | starter | bread | dessert,4,485.63,1803.2
5572,1,Rasgulla | Stir Fried Veggies | Chocolate Mousse,dessert | side | dessert,3,228.03,463.74
5573,1,Chocolate Mousse,dessert,1,56.85,476.44
5574,0,none,none,0,0,293.1
5575,0,none,none,0,0,512.65
5576,0,none,none,0,0,1044.16
5577,0,none,none,0,0,1431.2
5578,0,none,none,0,0,760.33
5579,0,none,none,0,0,394.74
5580,0,none,none,0,0,600.35
5581,0,none,none,0,0,357.28
5582,0,none,none,0,0,300.22
5583,0,none,none,0,0,322.61
5584,1,Brownie with Ice Cream | Kheer,dessert | dessert,2,115.86,457.97
5585,1,Stir Fried Veggies | Chocolate Mousse,side | dessert,2,227.03,897.44
5586,0,none,none,0,0,184.6
5587,1,Kheer,dessert,1,72.53,371.18
5588,0,none,none,0,0,772.5
5589,0,none,none,0,0,502.14
5590,0,none,none,0,0,342.16
5591,1,Gulab Jamun,dessert,1,116.17,798.12
5592,0,none,none,0,0,870.66
5593,0,none,none,0,0,189.11
5594,0,none,none,0,0,439.21
5595,0,none,none,0,0,516.14
5596,0,none,none,0,0,223.25
5597,0,none,none,0,0,251.18
5598,0,none,none,0,0,261.84
5599,1,Guacamole | Raita,dip | side,2,150.78,439.62
5600,0,none,none,0,0,754.91
5601,0,none,none,0,0,1349.29
5602,0,none,none,0,0,179.99
5603,0,none,none,0,0,192.38
5604,0,none,none,0,0,663.34
5605,0,none,none,0,0,558.75
5606,1,Fresh Lime Soda,drink,1,40.77,230.42
5607,1,Puri,bread,1,30,673.15
5608,0,none,none,0,0,241.25
5609,0,none,none,0,0,363.38
5610,0,none,none,0,0,1234.77
5611,1,Jeera Aloo | Lemon Iced Tea | Kheer,side | drink | dessert,3,427.09,1202.13
5612,0,none,none,0,0,262.13
5613,0,none,none,0,0,414.84
5614,1,Phirni | Dal Makhani | Gulab Jamun,dessert | main | dessert,3,709.43,1647.6
5615,0,none,none,0,0,485.07
5616,1,Potato Wedges | Tandoori Roti | Coleslaw,side | bread | side,3,178.48,557.8
5617,0,none,none,0,0,477.24
5618,0,none,none,0,0,639.87
5619,1,Mint Chutney,dip,1,55.76,252.55
5620,0,none,none,0,0,714.04
5621,0,none,none,0,0,786.17
5622,0,none,none,0,0,597.94
5623,0,none,none,0,0,154.76
5624,0,none,none,0,0,640.32
5625,0,none,none,0,0,531.1
5626,0,none,none,0,0,389.51
5627,0,none,none,0,0,169.38
5628,0,none,none,0,0,250.05
5629,1,Steamed Basmati | Kheer | Choco Lava Cup,rice | dessert | dessert,3,421.43,811.42
5630,0,none,none,0,0,348.72
5631,1,Sugarcane Juice,drink,1,97.87,951.85
5632,1,Rasgulla | Lemon Rice,dessert | rice,2,333.27,1153.62
5633,0,none,none,0,0,295.52
5634,0,none,none,0,0,114.84
5635,0,none,none,0,0,798.51
5636,0,none,none,0,0,240.66
5637,0,none,none,0,0,507.53
5638,0,none,none,0,0,911.8
5639,0,none,none,0,0,273.58
5640,0,none,none,0,0,289.87
5641,0,none,none,0,0,510.23
5642,0,none,none,0,0,310.79
5643,0,none,none,0,0,263.65
5644,0,none,none,0,0,478.77
5645,0,none,none,0,0,285.33
5646,1,Sugarcane Juice | Cheese Naan | Mango Lassi,drink | bread | drink,3,132.34,533.05
5647,0,none,none,0,0,307.83
5648,0,none,none,0,0,278.98
5649,0,none,none,0,0,1116.12
5650,0,none,none,0,0,177.39
5651,0,none,none,0,0,334.02
5652,0,none,none,0,0,497.82
5653,0,none,none,0,0,212.97
5654,0,none,none,0,0,366.14
5655,0,none,none,0,0,376.71
5656,0,none,none,0,0,435.4
5657,1,Lemon Iced Tea,drink,1,84.39,344.43
5658,0,none,none,0,0,742.48
5659,0,none,none,0,0,477.31
5660,0,none,none,0,0,198.51
5661,1,Mango Kulfi | Guacamole,dessert | dip,2,148.56,527.34
5662,0,none,none,0,0,211.59
5663,1,Stir Fried Veggies,side,1,187.69,556.63
5664,1,Kheer,dessert,1,98.58,480.38
5665,0,none,none,0,0,511.44
5666,0,none,none,0,0,154.8
5667,0,none,none,0,0,377.89
5668,1,Cold Coffee | Rasgulla | Coleslaw,drink | dessert | side,3,372.08,1647.3
5669,0,none,none,0,0,229.09
5670,0,none,none,0,0,538.85
5671,0,none,none,0,0,270.52
5672,0,none,none,0,0,479.05
5673,0,none,none,0,0,183.43
5674,0,none,none,0,0,357.12
5675,0,none,none,0,0,715.15
5676,0,none,none,0,0,176.34
5677,0,none,none,0,0,384.64
5678,0,none,none,0,0,203.36
5679,1,Panna Cotta,dessert,1,162.87,953.81
5680,0,none,none,0,0,644.24
5681,0,none,none,0,0,167.38
5682,1,Coleslaw,side,1,89.59,268
5683,0,none,none,0,0,127.51
5684,1,Mango Lassi | Hummus,drink | dip,2,136.93,350.49
5685,0,none,none,0,0,223.78
5686,0,none,none,0,0,453.87
5687,0,none,none,0,0,327.07
5688,0,none,none,0,0,320.14
5689,0,none,none,0,0,301.61
5690,0,none,none,0,0,402.03
5691,0,none,none,0,0,410.29
5692,0,none,none,0,0,167.66
5693,0,none,none,0,0,1129.64
5694,1,Masala Papad,side,1,74.23,222.22
5695,0,none,none,0,0,557.43
5696,0,none,none,0,0,316.19
5697,0,none,none,0,0,322.61
5698,0,none,none,0,0,590.43
5699,0,none,none,0,0,231.75
5700,0,none,none,0,0,362.37
5701,0,none,none,0,0,490.55
5702,1,Gajar Halwa | Gulab Jamun,dessert | dessert,2,218.31,578.69
5703,0,none,none,0,0,423.31
5704,0,none,none,0,0,247.03
5705,0,none,none,0,0,274.46
5706,0,none,none,0,0,243.18
5707,0,none,none,0,0,363.88
5708,1,Guacamole,dip,1,30,371.29
5709,0,none,none,0,0,602.66
5710,1,Fresh Lime Soda,drink,1,59.99,339.33
5711,0,none,none,0,0,533.02
5712,1,Focaccia | Hyderabadi Dum Biryani,bread | main,2,310.62,805.75
5713,1,Virgin Mojito,drink,1,44.2,270.02
5714,0,none,none,0,0,216.88
5715,0,none,none,0,0,531.81
5716,0,none,none,0,0,221.16
5717,0,none,none,0,0,169.77
5718,0,none,none,0,0,609.74
5719,0,none,none,0,0,581.9
5720,0,none,none,0,0,550.78
5721,1,Masala Papad | Potato Wedges,side | side,2,299.54,946.67
5722,1,Sugarcane Juice,drink,1,74.05,834.33
5723,0,none,none,0,0,326.51
5724,1,Gulab Jamun | Stuffed Paratha,dessert | bread,2,157.64,726.49
5725,0,none,none,0,0,726.71
5726,0,none,none,0,0,190.36
5727,1,Coleslaw,side,1,75.49,273.26
5728,0,none,none,0,0,274.99
5729,1,Onion Rings,side,1,127.16,433.45
5730,0,none,none,0,0,252.89
5731,0,none,none,0,0,458.11
5732,0,none,none,0,0,342.74
5733,0,none,none,0,0,317.65
5734,1,Hummus | Lemon Iced Tea | Jeera Aloo,dip | drink | side,3,162.24,445.72
5735,0,none,none,0,0,536.48
5736,0,none,none,0,0,236.44
5737,0,none,none,0,0,691.45
5738,0,none,none,0,0,608.26
5739,1,Rava Dosa,main,1,150.47,759.6
5740,0,none,none,0,0,728.04
5741,0,none,none,0,0,193.74
5742,0,none,none,0,0,229.92
5743,0,none,none,0,0,150.44
5744,0,none,none,0,0,273.16
5745,0,none,none,0,0,185.06
5746,0,none,none,0,0,252.62
5747,0,none,none,0,0,301.83
5748,0,none,none,0,0,275.59
5749,0,none,none,0,0,271.59
5750,0,none,none,0,0,180.38
5751,0,none,none,0,0,756.82
5752,0,none,none,0,0,311.37
5753,0,none,none,0,0,215.17
5754,0,none,none,0,0,381.94
5755,0,none,none,0,0,498.3
5756,0,none,none,0,0,850.16
5757,0,none,none,0,0,361.1
5758,1,Gulab Jamun,dessert,1,61.33,234.24
5759,1,Chocolate Mousse | Banana Milkshake | Panna Cotta,dessert | drink | dessert,3,450.12,857.17
5760,0,none,none,0,0,152.92
5761,0,none,none,0,0,184.45
5762,0,none,none,0,0,480.04
5763,0,none,none,0,0,177
5764,0,none,none,0,0,295.22
5765,0,none,none,0,0,186.36
5766,1,Sugarcane Juice,drink,1,90.71,462.85
5767,0,none,none,0,0,319.28
5768,1,Stir Fried Veggies,side,1,96.47,649.84
5769,0,none,none,0,0,152.3
5770,1,Steamed Vegetables,side,1,84.61,264.54
5771,0,none,none,0,0,585.98
5772,0,none,none,0,0,402.14
5773,0,none,none,0,0,358.52
5774,0,none,none,0,0,259.37
5775,1,Jeera Aloo,side,1,100.34,434.34
5776,0,none,none,0,0,774.22
5777,1,Tamarind Chutney | Stuffed Paratha,dip | bread,2,93.1,334.73
5778,0,none,none,0,0,116.68
5779,1,Salsa Dip,dip,1,30,396.78
5780,0,none,none,0,0,220.8
5781,0,none,none,0,0,343.85
5782,0,none,none,0,0,647.06
5783,0,none,none,0,0,151.48
5784,0,none,none,0,0,368.49
5785,0,none,none,0,0,575.42
5786,0,none,none,0,0,296.54
5787,0,none,none,0,0,891.08
5788,0,none,none,0,0,480.48
5789,1,Chicken Rogan Josh,main,1,236.79,623.58
5790,0,none,none,0,0,626.28
5791,0,none,none,0,0,228
5792,0,none,none,0,0,283.81
5793,0,none,none,0,0,187.75
5794,0,none,none,0,0,849.12
5795,0,none,none,0,0,603.24
5796,0,none,none,0,0,204.56
5797,0,none,none,0,0,267.84
5798,1,Ranch Dip,dip,1,30,396.98
5799,1,Sugarcane Juice,drink,1,51.3,384.12
5800,0,none,none,0,0,443.99
5801,0,none,none,0,0,271.59
5802,0,none,none,0,0,382.41
5803,1,Mango Lassi | Guacamole,drink | dip,2,130.63,737
5804,0,none,none,0,0,183.68
5805,0,none,none,0,0,604.2
5806,0,none,none,0,0,370.63
5807,1,Fresh Lime Soda | Gajar Halwa,drink | dessert,2,205.09,1077.54
5808,0,none,none,0,0,352.68
5809,0,none,none,0,0,175.51
5810,1,Cold Coffee,drink,1,41.49,662.3
5811,0,none,none,0,0,520.24
5812,0,none,none,0,0,153.69
5813,0,none,none,0,0,323.42
5814,0,none,none,0,0,346.79
5815,1,Tzatziki,dip,1,30,152.61
5816,0,none,none,0,0,276.37
5817,1,Focaccia | Ranch Dip | Kheer,bread | dip | dessert,3,179.54,550.93
5818,0,none,none,0,0,552.86
5819,1,Choco Lava Cup | Stir Fried Veggies,dessert | side,2,310.16,757.41
5820,0,none,none,0,0,635.16
5821,1,Multigrain Bread | Watermelon Juice | Chocolate Mousse,bread | drink | dessert,3,155.8,319.67
5822,0,none,none,0,0,144.08
5823,0,none,none,0,0,435.38
5824,0,none,none,0,0,255.34
5825,1,Veg Spring Rolls,starter,1,121.3,547.99
5826,0,none,none,0,0,202.39
5827,0,none,none,0,0,749.82
5828,0,none,none,0,0,662.33
5829,0,none,none,0,0,272.99
5830,0,none,none,0,0,311.4
5831,0,none,none,0,0,296.39
5832,0,none,none,0,0,306.52
5833,1,Mango Lassi,drink,1,48.09,215.71
5834,0,none,none,0,0,132.95
5835,0,none,none,0,0,201.34
5836,1,Buttermilk | Lemon Iced Tea,drink | drink,2,153.76,406.58
5837,0,none,none,0,0,491.03
5838,0,none,none,0,0,594.35
5839,0,none,none,0,0,320.96
5840,0,none,none,0,0,325.08
5841,0,none,none,0,0,155.53
5842,0,none,none,0,0,226.89
5843,0,none,none,0,0,450.57
5844,0,none,none,0,0,186.25
5845,0,none,none,0,0,799.24
5846,1,Jeera Aloo | Salsa Dip,side | dip,2,205.32,744.04
5847,0,none,none,0,0,1421.14
5848,0,none,none,0,0,777.38
5849,0,none,none,0,0,520.12
5850,1,Lemon Rice | Onion Rings,rice | side,2,331.93,924.22
5851,0,none,none,0,0,262.46
5852,0,none,none,0,0,502.29
5853,0,none,none,0,0,281.22
5854,1,Phirni,dessert,1,98.86,934.54
5855,0,none,none,0,0,324.34
5856,1,Sugarcane Juice | Virgin Mojito,drink | drink,2,98.15,567.06
5857,0,none,none,0,0,502.17
5858,0,none,none,0,0,331.96
5859,1,Mango Lassi | Mango Lassi | Jeera Aloo,drink | drink | side,3,162.67,356.37
5860,0,none,none,0,0,349.7
5861,0,none,none,0,0,192.19
5862,0,none,none,0,0,355.26
5863,0,none,none,0,0,337.45
5864,1,Garlic Naan | Chocolate Mousse,bread | dessert,2,196.12,1424.54
5865,1,Cold Coffee,drink,1,98.77,391.51
5866,0,none,none,0,0,817.78
5867,0,none,none,0,0,723.01
5868,0,none,none,0,0,371.71
5869,0,none,none,0,0,435.63
5870,0,none,none,0,0,417.54
5871,0,none,none,0,0,192.84
5872,0,none,none,0,0,308.02
5873,0,none,none,0,0,549.22
5874,0,none,none,0,0,241.19
5875,1,Watermelon Juice | Garden Salad,drink | side,2,307.4,1134.11
5876,0,none,none,0,0,211.06
5877,0,none,none,0,0,148.94
5878,0,none,none,0,0,302.64
5879,0,none,none,0,0,310.5
5880,1,Mango Lassi | Tzatziki | Lemon Iced Tea,drink | dip | drink,3,237.94,864.3
5881,0,none,none,0,0,884.8
5882,0,none,none,0,0,217.57
5883,0,none,none,0,0,171.58
5884,0,none,none,0,0,285.1
5885,0,none,none,0,0,161.52
5886,0,none,none,0,0,154.67
5887,1,Cheese Naan,bread,1,30.08,169.27
5888,0,none,none,0,0,176.53
5889,0,none,none,0,0,636.06
5890,0,none,none,0,0,245.41
5891,1,Panna Cotta,dessert,1,112.16,509.26
5892,0,none,none,0,0,519.58
5893,0,none,none,0,0,460.18
5894,0,none,none,0,0,219.93
5895,0,none,none,0,0,208.79
5896,0,none,none,0,0,182.42
5897,0,none,none,0,0,375.45
5898,0,none,none,0,0,176.2
5899,0,none,none,0,0,441.66
5900,0,none,none,0,0,215.76
5901,0,none,none,0,0,190.12
5902,0,none,none,0,0,330.13
5903,0,none,none,0,0,227.31
5904,0,none,none,0,0,507.53
5905,0,none,none,0,0,323.41
5906,0,none,none,0,0,487.05
5907,0,none,none,0,0,297.44
5908,0,none,none,0,0,154.76
5909,1,Pesarattu | Pesarattu,main | main,2,367.19,554.66
5910,1,Brown Rice | Cold Coffee,rice | drink,2,365.58,1494.11
5911,0,none,none,0,0,340.14
5912,0,none,none,0,0,191.32
5913,0,none,none,0,0,530.11
5914,0,none,none,0,0,772.8
5915,0,none,none,0,0,512.63
5916,0,none,none,0,0,184.32
5917,0,none,none,0,0,365.18
5918,1,Phirni,dessert,1,80.78,363.75
5919,1,Brownie with Ice Cream,dessert,1,63.65,431.81
5920,1,Mango Kulfi | Gulab Jamun,dessert | dessert,2,207.12,467.75
5921,1,Phirni | Banana Milkshake,dessert | drink,2,132.06,514.53
5922,0,none,none,0,0,889.24
5923,0,none,none,0,0,138.15
5924,0,none,none,0,0,790.29
5925,0,none,none,0,0,568.26
5926,1,Chocolate Mousse,dessert,1,167.89,842.15
5927,0,none,none,0,0,534.21
5928,0,none,none,0,0,550.3
5929,1,Sugarcane Juice,drink,1,73.71,1139.21
5930,0,none,none,0,0,193.55
5931,0,none,none,0,0,259.39
5932,0,none,none,0,0,916.05
5933,0,none,none,0,0,564.94
5934,0,none,none,0,0,1047.68
5935,0,none,none,0,0,288.86
5936,0,none,none,0,0,550.3
5937,1,Lemon Iced Tea | Masala Chai,drink | drink,2,100.86,513.97
5938,0,none,none,0,0,568.61
5939,1,Puri | Gulab Jamun | Cheese Dip | Banana Milkshake | Fresh Lime Soda,bread | dessert | dip | drink | drink,5,461.89,1761.06
5940,0,none,none,0,0,461.43
5941,1,Mango Kulfi | Tamarind Chutney,dessert | dip,2,79.26,289.21
5942,0,none,none,0,0,513.91
5943,0,none,none,0,0,317.99
5944,1,Lemon Rice | Raita,rice | side,2,468.4,1245.22
5945,0,none,none,0,0,443.32
5946,0,none,none,0,0,609.6
5947,0,none,none,0,0,392.86
5948,0,none,none,0,0,167.14
5949,1,Peri Peri Sauce,dip,1,44.87,959.35
5950,0,none,none,0,0,427.1
5951,0,none,none,0,0,307.46
5952,0,none,none,0,0,840.79
5953,0,none,none,0,0,873.75
5954,0,none,none,0,0,265.81
5955,0,none,none,0,0,341.69
5956,1,Sriracha Sauce | Gulab Jamun | Garden Salad,dip | dessert | side,3,273.41,766.74
5957,0,none,none,0,0,169.68
5958,0,none,none,0,0,149.38
5959,0,none,none,0,0,192.38
5960,0,none,none,0,0,184.94
5961,0,none,none,0,0,220.18
5962,0,none,none,0,0,558.64
5963,1,Masala Chai,drink,1,41.95,458.39
5964,0,none,none,0,0,436.02
5965,1,Potato Wedges,side,1,80.03,248.71
5966,0,none,none,0,0,138.34
5967,0,none,none,0,0,1270.39
5968,0,none,none,0,0,243.75
5969,0,none,none,0,0,434.83
5970,0,none,none,0,0,276.25
5971,0,none,none,0,0,149.33
5972,0,none,none,0,0,282.1
5973,0,none,none,0,0,168.14
5974,0,none,none,0,0,652.77
5975,0,none,none,0,0,341.03
5976,1,Brownie with Ice Cream | Brownie with Ice Cream,dessert | dessert,2,212.39,457.86
5977,1,Tzatziki,dip,1,34.28,236.48
5978,0,none,none,0,0,264.54
5979,1,Lemon Iced Tea,drink,1,90.56,292.97
5980,0,none,none,0,0,416.21
5981,0,none,none,0,0,415.31
5982,0,none,none,0,0,282.66
5983,0,none,none,0,0,124.72
5984,0,none,none,0,0,443.8
5985,0,none,none,0,0,982.14
5986,0,none,none,0,0,754.64
5987,0,none,none,0,0,225.65
5988,0,none,none,0,0,385.26
5989,1,Puri | Potato Wedges,bread | side,2,100.54,411.87
5990,0,none,none,0,0,598.27
5991,0,none,none,0,0,359.07
5992,0,none,none,0,0,294.98
5993,0,none,none,0,0,182.34
5994,1,Mango Kulfi | Paratha,dessert | bread,2,173.66,655
5995,0,none,none,0,0,783.5
5996,0,none,none,0,0,245.36
5997,0,none,none,0,0,746.33
5998,0,none,none,0,0,254.72
5999,0,none,none,0,0,326.04
6000,0,none,none,0,0,340.73
6001,0,none,none,0,0,303.97
6002,1,Jeera Aloo,side,1,75.61,288.89
6003,0,none,none,0,0,393.65
6004,0,none,none,0,0,712.3
6005,0,none,none,0,0,147.69
6006,1,Corn Salad | Hummus,side | dip,2,166.05,526.71
6007,0,none,none,0,0,801.61
6008,1,Peas Pulao,rice,1,205.47,756.95
6009,0,none,none,0,0,582.71
6010,1,Gajar Halwa,dessert,1,76.31,287.26
6011,0,none,none,0,0,171.37
6012,0,none,none,0,0,206.07
6013,1,Garlic Naan | Lemon Iced Tea,bread | drink,2,75.76,419.07
6014,0,none,none,0,0,257.93
6015,0,none,none,0,0,503.09
6016,0,none,none,0,0,264.23
6017,0,none,none,0,0,562.72
6018,0,none,none,0,0,435.91
6019,0,none,none,0,0,360.68
6020,0,none,none,0,0,302.81
6021,0,none,none,0,0,402.17
6022,0,none,none,0,0,485.21
6023,0,none,none,0,0,408.48
6024,0,none,none,0,0,251.6
6025,0,none,none,0,0,471.62
6026,0,none,none,0,0,950.92
6027,0,none,none,0,0,164.96
6028,0,none,none,0,0,146.37
6029,0,none,none,0,0,238.35
6030,0,none,none,0,0,374
6031,0,none,none,0,0,277.4
6032,0,none,none,0,0,668.53
6033,0,none,none,0,0,240.06
6034,0,none,none,0,0,355.73
6035,0,none,none,0,0,271.79
6036,1,Choco Lava Cup | Peri Peri Sauce | Tzatziki | Onion Rings,dessert | dip | dip | side,4,209.31,439.99
6037,0,none,none,0,0,575.65
6038,0,none,none,0,0,487.69
6039,0,none,none,0,0,172.77
6040,0,none,none,0,0,365.29
6041,0,none,none,0,0,443.13
6042,1,Mango Lassi,drink,1,102.36,962.77
6043,1,Multigrain Bread | Sriracha Sauce | Peri Peri Sauce,bread | dip | dip,3,134.62,402.05
6044,0,none,none,0,0,499.59
6045,1,Salsa Dip | Mango Kulfi,dip | dessert,2,193.77,534.87
6046,1,Kheer | Kolkata Biryani,dessert | main,2,421.98,944.14
6047,1,Hummus,dip,1,39.33,261.72
6048,0,none,none,0,0,328.45
6049,1,Panna Cotta,dessert,1,183.02,1388.04
6050,1,Tamarind Chutney,dip,1,30,393.08
6051,0,none,none,0,0,184.6
6052,1,Tzatziki,dip,1,30,206.64
6053,0,none,none,0,0,488.72
6054,1,Tandoori Roti,bread,1,70.36,405.78
6055,0,none,none,0,0,163.47
6056,0,none,none,0,0,202.16
6057,0,none,none,0,0,323.88
6058,0,none,none,0,0,260.96
6059,0,none,none,0,0,184.04
6060,1,Mango Kulfi,dessert,1,185.4,1186.6
6061,0,none,none,0,0,298.26
6062,1,Gulab Jamun | Phirni | Brownie with Ice Cream,dessert | dessert | dessert,3,196.84,824.08
6063,0,none,none,0,0,230.55
6064,0,none,none,0,0,196.14
6065,0,none,none,0,0,382.21
6066,0,none,none,0,0,785.91
6067,1,Masala Papad,side,1,86.73,255.04
6068,0,none,none,0,0,360.33
6069,0,none,none,0,0,495.41
6070,0,none,none,0,0,301.92
6071,0,none,none,0,0,193.85
6072,0,none,none,0,0,450.64
6073,1,Egg Fried Rice | Masala Chai | Salsa Dip,rice | drink | dip,3,387.08,1072.7
6074,0,none,none,0,0,359.11
6075,1,Choco Lava Cup | Gulab Jamun,dessert | dessert,2,252.09,472.27
6076,0,none,none,0,0,254.48
6077,0,none,none,0,0,163.23
6078,0,none,none,0,0,729.55
6079,0,none,none,0,0,551.86
6080,1,Garden Salad | Bisi Bele Bath,side | main,2,404.22,835.24
6081,0,none,none,0,0,733.81
6082,1,Jeera Aloo,side,1,62.5,272.85
6083,0,none,none,0,0,384.26
6084,0,none,none,0,0,707.74
6085,0,none,none,0,0,535.51
6086,1,Fresh Lime Soda,drink,1,36.81,401.35
6087,0,none,none,0,0,388.35
6088,0,none,none,0,0,1110.09
6089,1,Sriracha Sauce,dip,1,30,466.2
6090,1,Stuffed Paratha | Panna Cotta,bread | dessert,2,90.26,403.89
6091,0,none,none,0,0,504.02
6092,0,none,none,0,0,818.68
6093,0,none,none,0,0,225.97
6094,0,none,none,0,0,527.83
6095,0,none,none,0,0,390.9
6096,0,none,none,0,0,152.1
6097,0,none,none,0,0,356.43
6098,0,none,none,0,0,393.76
6099,0,none,none,0,0,371.87
6100,0,none,none,0,0,861.39
6101,1,Kheer,dessert,1,107.8,403.12
6102,0,none,none,0,0,183.65
6103,0,none,none,0,0,213.74
6104,0,none,none,0,0,342.25
6105,0,none,none,0,0,526.43
6106,1,Guacamole | Mango Kulfi,dip | dessert,2,259.46,664.98
6107,1,Curd Rice | Onion Rings,rice | side,2,175.27,362.55
6108,0,none,none,0,0,540.49
6109,1,Brownie with Ice Cream,dessert,1,114.03,726.25
6110,0,none,none,0,0,291.22
6111,0,none,none,0,0,462.36
6112,0,none,none,0,0,351.27
6113,0,none,none,0,0,318.65
6114,0,none,none,0,0,325.51
6115,0,none,none,0,0,235.38
6116,0,none,none,0,0,180.85
6117,0,none,none,0,0,160.91
6118,0,none,none,0,0,186.53
6119,0,none,none,0,0,434.01
6120,0,none,none,0,0,257.35
6121,0,none,none,0,0,389.41
6122,0,none,none,0,0,894.01
6123,0,none,none,0,0,473
6124,0,none,none,0,0,563.28
6125,0,none,none,0,0,624.54
6126,0,none,none,0,0,183.68
6127,0,none,none,0,0,603.17
6128,1,Guacamole | Potato Wedges | Rava Dosa,dip | side | main,3,198.57,546.07
6129,1,Choco Lava Cup | Fresh Lime Soda,dessert | drink,2,188.07,1093.67
6130,0,none,none,0,0,506.57
6131,0,none,none,0,0,888.78
6132,1,Virgin Mojito | Jeera Aloo,drink | side,2,153.34,503.18
6133,0,none,none,0,0,243.92
6134,0,none,none,0,0,543.91
6135,0,none,none,0,0,164.62
6136,0,none,none,0,0,178.99
6137,0,none,none,0,0,337.91
6138,0,none,none,0,0,469.79
6139,0,none,none,0,0,450.23
6140,0,none,none,0,0,216.1
6141,0,none,none,0,0,180.68
6142,0,none,none,0,0,265.55
6143,0,none,none,0,0,168.07
6144,0,none,none,0,0,547.61
6145,0,none,none,0,0,355.68
6146,0,none,none,0,0,841.55
6147,0,none,none,0,0,550.87
6148,0,none,none,0,0,276.41
6149,0,none,none,0,0,600.34
6150,0,none,none,0,0,221.13
6151,0,none,none,0,0,182.14
6152,0,none,none,0,0,288.37
6153,0,none,none,0,0,500.57
6154,0,none,none,0,0,431.58
6155,0,none,none,0,0,175.8
6156,0,none,none,0,0,142.62
6157,0,none,none,0,0,283.59
6158,0,none,none,0,0,244.8
6159,0,none,none,0,0,496.97
6160,0,none,none,0,0,744.23
6161,0,none,none,0,0,334.91
6162,1,Raita,side,1,117.54,912.71
6163,0,none,none,0,0,240.82
6164,0,none,none,0,0,320.26
6165,1,Garlic Bread Sticks | Virgin Mojito | Masala Papad,bread | drink | side,3,155.75,312.32
6166,0,none,none,0,0,272.11
6167,1,Tzatziki | Tandoori Roti,dip | bread,2,63.23,186.87
6168,0,none,none,0,0,825.68
6169,0,none,none,0,0,377.89
6170,0,none,none,0,0,989.44
6171,1,Sugarcane Juice,drink,1,78.61,530.42
6172,0,none,none,0,0,650.7
6173,1,Garlic Bread Sticks | Focaccia,bread | bread,2,68.26,246.84
6174,0,none,none,0,0,185.96
6175,0,none,none,0,0,460.69
6176,1,Fresh Lime Soda,drink,1,78.98,346.39
6177,1,Buttermilk | Fresh Lime Soda | Curd Rice,drink | drink | rice,3,217.88,436.48
6178,0,none,none,0,0,1037.42
6179,0,none,none,0,0,240.81
6180,0,none,none,0,0,255.25
6181,0,none,none,0,0,413.74
6182,0,none,none,0,0,802.56
6183,0,none,none,0,0,582.81
6184,0,none,none,0,0,359.93
6185,0,none,none,0,0,472.14
6186,1,Panna Cotta,dessert,1,68.41,579.93
