user_id,user_segment,user_city,user_preferred_cuisine,user_veg_preference,user_price_sensitivity,user_order_frequency_30d,user_avg_order_value,user_recency_days,user_preferred_addon_category,user_addon_acceptance_rate
3846,premium,bengaluru,fast_food,0,0.446090383,4,557.7129355,2,drink,0.3137
3869,premium,mumbai,north_indian,0,0.673803399,3,557.5291711,4,drink,0.2049
1737,budget,chennai,chinese,0,0.18687893,10,393.9268881,7,side,0.0863
1393,premium,chennai,arabian,1,0.860742096,3,866.3750566,2,starter,0.1666
1185,mid,hyderabad,north_indian,1,0.792346184,3,503.2853632,23,dip,0.0969
3878,budget,pune,fast_food,1,0.49969308,2,547.878273,6,bread,0.1279
1836,budget,pune,north_indian,1,0.376958534,7,798.4862592,4,dip,0.164
3766,mid,bengaluru,fast_food,1,0.585649986,9,782.1186659,10,dip,0.1586
2345,mid,hyderabad,north_indian,0,0.375241488,1,505.9446683,9,bread,0.1483
407,budget,delhi,south_indian,0,0.489124685,5,337.3872877,31,dip,0.095
3002,mid,mumbai,fast_food,0,0.313886952,8,394.4330252,6,bread,0.1564
1900,mid,chennai,continental,1,0.722295912,7,334.34916,7,drink,0.1852
3344,budget,mumbai,desserts,0,0.282979412,4,421.7692777,2,dip,0.1232
2136,mid,delhi,chinese,1,0.582122672,3,989.8251316,6,bread,0.112
3845,budget,bengaluru,italian,1,0.491103874,3,309.2691783,4,side,0.0693
3986,mid,mumbai,south_indian,0,0.76276669,5,799.7620433,3,drink,0.1403
3346,mid,delhi,fast_food,0,0.180108195,8,676.3128772,28,bread,0.1629
878,budget,mumbai,biryani,0,0.589784748,5,280.2504609,1,side,0.0874
3361,mid,mumbai,south_indian,0,0.464887416,4,580.4019977,4,dip,0.1495
548,mid,bengaluru,chinese,1,0.520612616,5,533.7524429,36,drink,0.1022
1160,premium,chennai,desserts,0,0.614465218,6,947.4623942,5,drink,0.2419
2573,mid,pune,south_indian,1,0.520891035,2,489.9597509,35,side,0.1907
2082,premium,mumbai,italian,1,0.493975792,7,616.2939406,6,starter,0.3421
3348,budget,delhi,fast_food,0,0.311103184,6,679.7838909,25,bread,0.0514
357,mid,hyderabad,fast_food,0,0.629091444,7,538.9815071,28,bread,0.1442
1192,mid,delhi,arabian,0,0.563785126,2,414.059802,36,bread,0.1525
2368,premium,mumbai,south_indian,0,0.378573628,4,363.7795506,5,starter,0.2716
2333,budget,hyderabad,arabian,0,0.83806914,12,1395.110653,8,bread,0.05
1898,mid,chennai,continental,0,0.401817456,6,801.7360231,6,drink,0.2518
3410,budget,mumbai,biryani,0,0.23606737,7,508.5088757,5,side,0.1285
2480,premium,mumbai,continental,0,0.567523418,5,245.5392397,6,drink,0.2355
2331,budget,pune,biryani,0,0.225037536,8,879.0010296,3,side,0.1273
3401,mid,mumbai,biryani,0,0.761004223,5,1039.9487,30,bread,0.1127
320,premium,delhi,chinese,0,0.747182955,6,694.0947763,39,dessert,0.1964
3801,mid,mumbai,chinese,0,0.260035038,7,474.925628,10,side,0.1708
2029,budget,delhi,italian,1,0.469696596,6,456.3430576,5,side,0.05
1813,mid,hyderabad,north_indian,1,0.631977291,8,309.1514102,2,drink,0.1463
2057,mid,bengaluru,italian,0,0.773688647,6,445.7673786,4,bread,0.1015
2667,mid,hyderabad,south_indian,1,0.516162174,2,249.4901558,7,dip,0.1674
901,budget,hyderabad,fast_food,0,0.381891228,7,1294.477418,9,side,0.0765
3327,budget,delhi,continental,0,0.67773711,3,639.4362321,36,bread,0.1448
1478,mid,hyderabad,fast_food,0,0.33696408,7,108.3754601,8,drink,0.1975
256,premium,pune,fast_food,0,0.119910827,9,65.6316087,26,drink,0.3168
619,premium,kolkata,chinese,0,0.67943301,4,657.3866996,4,starter,0.2898
2589,mid,mumbai,desserts,1,0.493902109,5,200.6462083,2,drink,0.1741
3295,budget,mumbai,italian,1,0.462017089,4,519.904614,29,dip,0.05
3927,mid,hyderabad,italian,0,0.247451456,5,989.4652678,31,bread,0.2308
1849,budget,hyderabad,biryani,0,0.65953685,4,251.7102992,31,dip,0.0916
981,mid,delhi,south_indian,0,0.35455626,10,813.3011191,28,side,0.2632
3133,mid,bengaluru,south_indian,1,0.4434997,7,524.7635163,3,drink,0.1091
698,budget,delhi,desserts,0,0.471391505,9,125.6865057,4,bread,0.05
3166,mid,pune,continental,1,0.527320758,4,461.6971942,5,drink,0.1104
3860,budget,bengaluru,italian,0,0.562085172,7,761.7635582,5,bread,0.1295
529,premium,delhi,italian,1,0.392828212,8,928.0846069,3,dessert,0.2686
434,budget,delhi,fast_food,1,0.766141477,6,303.3606365,3,bread,0.0641
2811,budget,bengaluru,south_indian,0,0.441027696,3,335.8109259,33,bread,0.0881
3254,premium,mumbai,south_indian,1,0.374026348,6,220.3173012,3,drink,0.3047
2828,mid,mumbai,italian,1,0.388356054,5,536.1064637,35,drink,0.1864
2759,budget,delhi,continental,1,0.565139261,11,935.8244811,3,side,0.0627
474,budget,pune,chinese,0,0.474159863,6,612.2275268,7,bread,0.1169
1230,mid,mumbai,chinese,1,0.877488521,3,867.7749428,4,side,0.2035
2379,budget,delhi,arabian,0,0.342634088,10,777.2081947,7,bread,0.0764
3369,budget,hyderabad,chinese,1,0.520429341,2,502.3035692,6,side,0.1065
3383,budget,delhi,biryani,1,0.440270059,6,202.5037347,6,dip,0.0897
343,budget,hyderabad,chinese,0,0.595995362,7,242.6366246,6,bread,0.05
2650,budget,delhi,italian,0,0.413716692,12,427.8025939,25,side,0.0944
3350,budget,hyderabad,arabian,1,0.800807689,12,657.8937251,9,bread,0.0832
3313,mid,kolkata,italian,1,0.627831938,9,1037.323489,5,dip,0.1429
1199,mid,hyderabad,italian,1,0.595927371,8,579.7521928,5,dip,0.2407
488,premium,delhi,north_indian,0,0.499649899,10,501.4124983,3,drink,0.288
1064,budget,delhi,italian,0,0.733472964,4,440.2592719,4,bread,0.05
153,mid,mumbai,south_indian,0,0.646319136,6,1135.98472,6,side,0.0814
3305,budget,chennai,north_indian,1,0.350673115,6,605.0507383,7,bread,0.1507
2559,mid,pune,biryani,0,0.625955563,10,427.4033971,3,side,0.1093
3113,premium,bengaluru,italian,1,0.344353141,4,805.7082494,2,starter,0.3544
54,budget,hyderabad,italian,0,0.545544866,7,488.0074705,5,dip,0.0693
484,premium,mumbai,italian,1,0.674571418,6,544.6859249,7,starter,0.3031
3422,mid,delhi,north_indian,0,0.163915561,8,302.9347923,4,drink,0.2237
2744,budget,mumbai,north_indian,0,0.241195669,11,364.3087159,6,dip,0.15
680,budget,bengaluru,north_indian,0,0.250705011,5,579.7078077,5,side,0.1086
3479,budget,delhi,arabian,0,0.271764783,8,486.3527499,4,side,0.086
3642,mid,mumbai,north_indian,0,0.433703513,5,556.6575686,38,dip,0.1154
1465,budget,hyderabad,north_indian,1,0.604247474,8,801.9473383,6,bread,0.1068
3513,premium,chennai,fast_food,0,0.648365707,9,309.3843927,34,drink,0.1919
2849,budget,chennai,chinese,0,0.274366576,5,292.692322,6,bread,0.0691
3081,budget,bengaluru,desserts,1,0.805065592,6,196.8379432,5,bread,0.05
2463,premium,bengaluru,arabian,0,0.274751081,6,860.1174863,2,starter,0.2356
2050,mid,pune,fast_food,0,0.613232076,7,1234.94688,30,dip,0.1132
1829,premium,hyderabad,north_indian,0,0.45579103,5,823.5143812,8,starter,0.2544
1509,mid,chennai,south_indian,1,0.279344379,7,254.9643927,9,bread,0.2188
2990,budget,pune,chinese,0,0.633343096,6,838.7000181,30,dip,0.0566
2721,premium,delhi,italian,0,0.805065319,6,578.255312,30,starter,0.1958
2170,premium,mumbai,north_indian,1,0.674234238,4,577.8627768,5,drink,0.2358
3823,budget,chennai,continental,1,0.95,8,331.9750442,3,side,0.05
414,budget,mumbai,biryani,1,0.452431052,5,1028.975389,2,bread,0.1118
412,budget,chennai,desserts,1,0.413209923,7,258.8476623,3,dip,0.0811
1389,mid,chennai,north_indian,1,0.255515913,2,490.639826,3,side,0.1739
2656,budget,mumbai,south_indian,1,0.306528995,6,325.1793361,5,side,0.05
2265,mid,hyderabad,italian,0,0.795853265,2,389.3101429,5,drink,0.1274
563,mid,bengaluru,arabian,0,0.321394838,7,623.1908817,3,dip,0.2087
1563,budget,bengaluru,south_indian,0,0.611855924,5,998.9737909,23,side,0.0753
609,premium,hyderabad,north_indian,1,0.530198958,4,807.7400419,1,drink,0.2741
3743,premium,bengaluru,south_indian,1,0.794230583,10,239.7148825,4,drink,0.2158
3434,premium,mumbai,fast_food,1,0.609909913,7,642.4113719,8,starter,0.1597
3536,budget,mumbai,chinese,1,0.748074553,6,761.811239,7,bread,0.05
760,mid,chennai,biryani,1,0.509371918,9,190.3393846,6,side,0.0785
3730,budget,bengaluru,chinese,0,0.918877273,6,521.4894307,46,side,0.0779
1032,budget,pune,north_indian,0,0.608976819,3,598.3834261,7,bread,0.1109
498,premium,delhi,continental,0,0.805576301,8,697.7793307,6,starter,0.151
3663,budget,kolkata,italian,0,0.378926831,5,684.0332451,9,bread,0.1047
2004,budget,pune,arabian,0,0.385918916,8,535.0789749,5,side,0.1737
571,budget,chennai,biryani,1,0.452356184,7,190.6370566,27,bread,0.0635
1031,mid,delhi,italian,1,0.450301903,5,807.6866545,4,dip,0.1007
3959,budget,delhi,chinese,0,0.259908359,8,129.6142806,5,dip,0.0988
3821,mid,hyderabad,arabian,0,0.175906953,1,735.0562168,7,bread,0.1918
3146,mid,kolkata,chinese,1,0.459322475,8,674.9710067,3,side,0.1363
1266,mid,bengaluru,biryani,0,0.087810533,6,591.6752085,6,bread,0.2241
1038,mid,delhi,italian,0,0.66005969,8,430.6068327,8,drink,0.1529
3294,premium,mumbai,north_indian,1,0.596870626,4,699.6791874,3,dessert,0.216
2521,budget,bengaluru,arabian,1,0.597105328,7,378.211205,5,bread,0.05
3818,budget,pune,south_indian,1,0.472038327,4,814.819078,10,bread,0.0646
3005,mid,bengaluru,south_indian,1,0.424986862,9,1101.129094,28,drink,0.2316
1415,mid,mumbai,north_indian,1,0.58684042,4,1161.515772,37,bread,0.1126
1626,budget,delhi,south_indian,0,0.293090749,12,476.3219344,6,bread,0.1415
422,mid,hyderabad,chinese,0,0.507493521,10,1305.466453,9,side,0.2022
3047,budget,mumbai,fast_food,1,0.457341685,6,302.698919,3,dip,0.0832
198,mid,hyderabad,arabian,1,0.343497831,7,646.1739497,1,bread,0.2621
3315,budget,hyderabad,south_indian,0,0.533217425,7,621.8319642,6,side,0.0817
1441,mid,delhi,continental,0,0.352147473,4,484.4889736,5,dip,0.1858
2714,budget,hyderabad,north_indian,0,0.491705062,2,540.2688861,30,dip,0.1143
352,mid,chennai,biryani,1,0.452775689,10,336.3527965,6,dip,0.167
3,mid,hyderabad,italian,0,0.39651961,5,1063.567539,3,drink,0.1612
1996,premium,hyderabad,south_indian,0,0.48400079,8,998.7915333,3,drink,0.2347
826,budget,hyderabad,chinese,0,0.465531122,5,276.0956423,6,dip,0.1209
568,premium,chennai,chinese,0,0.496442805,6,495.9789092,5,drink,0.234
485,premium,hyderabad,desserts,1,0.244365568,8,201.5881858,3,drink,0.2824
1914,budget,pune,arabian,0,0.334801805,11,1224.096031,4,side,0.0622
3516,mid,bengaluru,arabian,0,0.634750467,4,789.282619,8,drink,0.2142
562,premium,chennai,north_indian,0,0.343289099,8,486.9991088,39,dessert,0.2733
2465,mid,mumbai,chinese,0,0.583785942,9,567.3912641,3,side,0.2085
649,premium,mumbai,continental,0,0.348302965,5,332.0440836,5,starter,0.3571
2604,budget,chennai,fast_food,1,0.473915394,6,383.4325966,9,side,0.1003
1578,mid,mumbai,fast_food,0,0.490435529,5,553.517067,25,side,0.0744
2959,mid,bengaluru,north_indian,1,0.343521946,5,1040.11653,22,bread,0.2313
3612,budget,hyderabad,north_indian,1,0.438754589,5,417.991494,9,side,0.0691
3916,budget,bengaluru,desserts,0,0.530366829,7,370.3797985,6,side,0.0691
2995,premium,hyderabad,south_indian,1,0.413137845,4,887.7475044,7,starter,0.1627
2766,mid,bengaluru,south_indian,1,0.575035858,5,725.4733307,6,dip,0.1446
397,mid,bengaluru,biryani,0,0.660668056,3,839.0207874,11,drink,0.1468
1257,budget,mumbai,south_indian,0,0.704603823,6,635.5302305,29,dip,0.05
1394,mid,kolkata,arabian,0,0.15611455,7,290.9309009,29,dip,0.1229
313,budget,bengaluru,continental,1,0.448763252,5,398.1381359,6,bread,0.0832
227,budget,bengaluru,north_indian,1,0.514402407,9,1156.692399,5,dip,0.051
2141,budget,bengaluru,italian,0,0.482399142,5,340.8839865,4,bread,0.0838
2733,mid,chennai,chinese,0,0.326683533,7,140.4838725,5,side,0.1945
2080,budget,mumbai,arabian,0,0.509869703,6,712.4759643,5,dip,0.0609
3125,budget,pune,south_indian,1,0.602313116,5,495.2268856,5,side,0.1257
1453,budget,mumbai,arabian,0,0.684405612,6,1316.101418,34,side,0.05
1343,mid,mumbai,north_indian,0,0.348268986,10,597.4753268,6,bread,0.2104
714,mid,hyderabad,arabian,1,0.502521659,9,255.4662971,37,drink,0.1303
1139,mid,pune,north_indian,1,0.618146902,8,580.9717718,3,bread,0.1479
3857,mid,chennai,continental,1,0.95,5,151.6320063,5,dip,0.0797
2974,mid,mumbai,continental,0,0.658097595,3,682.3261604,7,bread,0.05
509,budget,delhi,italian,0,0.747116393,11,408.6797732,13,bread,0.0785
178,mid,chennai,north_indian,1,0.804457029,5,509.9940405,25,dip,0.0685
2204,budget,delhi,fast_food,0,0.08662893,5,536.5257884,7,dip,0.18
3044,budget,pune,fast_food,0,0.581273899,5,97.86807412,6,bread,0.05
2112,budget,bengaluru,north_indian,0,0.548408048,6,581.3503853,7,dip,0.05
1628,budget,delhi,biryani,0,0.867989758,11,1003.625291,4,bread,0.05
3476,budget,mumbai,continental,0,0.714874136,3,521.3098728,26,side,0.0697
2127,premium,bengaluru,fast_food,1,0.380537988,7,178.1646068,2,drink,0.2556
1021,budget,bengaluru,biryani,0,0.475620166,9,583.643462,6,dip,0.078
2226,mid,bengaluru,italian,1,0.625137181,5,782.7778024,4,bread,0.1157
2243,budget,bengaluru,continental,0,0.348965744,6,910.6893631,1,dip,0.054
2843,budget,delhi,italian,0,0.652207302,5,592.7799786,6,bread,0.05
2424,mid,pune,italian,0,0.70617527,4,1010.687971,35,dip,0.1239
1314,budget,hyderabad,chinese,0,0.561343195,8,612.9093906,4,dip,0.0801
3677,mid,delhi,chinese,0,0.534481053,3,714.6344884,5,side,0.0983
3156,budget,bengaluru,south_indian,0,0.429505105,13,521.6085658,7,side,0.0773
2590,mid,mumbai,chinese,1,0.067918444,8,630.2622906,34,drink,0.1665
3544,mid,bengaluru,italian,0,0.570310584,3,1280.272496,4,side,0.1233
3697,budget,mumbai,south_indian,1,0.561835681,6,283.1526634,7,dip,0.05
2676,mid,hyderabad,arabian,0,0.523769914,5,591.5909261,2,bread,0.1966
3770,premium,mumbai,south_indian,0,0.275945723,5,730.2021105,30,drink,0.2396
3998,budget,hyderabad,fast_food,1,0.569475843,6,570.5251028,6,dip,0.053
2784,budget,bengaluru,north_indian,0,0.644237977,6,168.8969392,8,side,0.05
2400,premium,chennai,chinese,0,0.576862161,4,125.5049979,3,dessert,0.2375
3418,budget,pune,continental,1,0.637562762,6,1133.134928,5,bread,0.1196
3312,budget,hyderabad,arabian,0,0.187099578,6,513.5422189,5,bread,0.0789
3232,mid,bengaluru,italian,1,0.860032241,7,466.8035582,2,bread,0.05
3144,mid,mumbai,chinese,0,0.407497181,7,545.3663273,29,bread,0.1276
1855,mid,mumbai,continental,0,0.620223002,10,934.1058525,30,drink,0.1061
18,budget,hyderabad,italian,1,0.261427989,7,770.6593439,14,bread,0.1165
2485,mid,chennai,continental,0,0.589971134,5,1011.950554,6,side,0.1429
2280,budget,mumbai,north_indian,0,0.567732898,8,475.778284,6,dip,0.05
469,mid,kolkata,fast_food,1,0.33984915,11,272.7920066,2,drink,0.1718
2135,premium,mumbai,south_indian,1,0.607317975,4,1993.842758,7,starter,0.2706
191,premium,chennai,fast_food,0,0.412861372,3,324.576045,5,dessert,0.2456
3504,premium,hyderabad,biryani,1,0.288159367,7,381.559619,1,drink,0.2767
2184,mid,mumbai,chinese,0,0.536122104,7,1151.937062,4,side,0.1761
3803,mid,bengaluru,chinese,0,0.353092475,4,530.5714353,4,dip,0.1932
3261,budget,mumbai,north_indian,0,0.381154007,9,160.5390496,6,dip,0.0715
968,budget,bengaluru,biryani,0,0.355003381,7,340.618048,4,side,0.0943
1053,premium,chennai,desserts,0,0.778453814,5,206.1702276,0,dessert,0.1877
3045,budget,bengaluru,south_indian,0,0.544158763,8,1472.992357,14,dip,0.074
873,premium,bengaluru,continental,1,0.684573273,7,345.8780739,7,dessert,0.2646
2582,budget,mumbai,fast_food,1,0.524267158,6,1457.721038,4,dip,0.0836
2392,budget,kolkata,arabian,0,0.592538043,7,673.3357607,3,bread,0.0607
1086,mid,delhi,south_indian,0,0.292803015,3,392.5928514,29,bread,0.2333
1228,budget,mumbai,biryani,1,0.285022717,7,369.313178,29,dip,0.0901
3465,budget,kolkata,south_indian,0,0.280565537,5,232.7747242,32,side,0.0661
839,mid,delhi,continental,0,0.124755315,8,235.5471186,2,drink,0.1709
3454,premium,delhi,arabian,0,0.51167966,5,319.6298993,24,drink,0.2672
3557,budget,bengaluru,fast_food,0,0.779020615,8,982.7028801,40,side,0.05
2253,mid,pune,italian,0,0.60675691,1,244.2574147,5,drink,0.2069
1837,budget,delhi,continental,1,0.449272896,13,678.1525246,6,side,0.0514
1006,budget,mumbai,arabian,0,0.608115564,9,860.0504785,27,dip,0.0737
3405,budget,hyderabad,desserts,1,0.769851708,10,1107.567234,30,dip,0.05
635,budget,mumbai,arabian,0,0.336748151,7,478.1676019,4,bread,0.05
112,budget,chennai,north_indian,0,0.740447244,3,486.7267858,7,bread,0.0694
3020,mid,delhi,south_indian,0,0.630581702,8,281.4109767,5,drink,0.1167
1689,mid,delhi,arabian,0,0.685065097,5,679.8476773,4,dip,0.0828
2255,mid,hyderabad,fast_food,1,0.491349486,1,668.8177461,8,bread,0.218
584,premium,mumbai,chinese,0,0.587316717,8,596.9029834,27,dessert,0.2724
3438,budget,chennai,fast_food,1,0.763752885,12,197.8518433,3,bread,0.05
2177,mid,mumbai,italian,0,0.435251273,2,563.1127163,22,dip,0.1828
2639,budget,pune,biryani,1,0.584053042,4,434.7671143,9,bread,0.1043
3355,budget,mumbai,fast_food,1,0.868564434,3,853.6061805,4,side,0.05
534,budget,delhi,italian,0,0.44215059,5,287.0167315,5,dip,0.0792
3403,budget,pune,continental,0,0.679883487,5,121.9770554,23,bread,0.1126
1907,premium,hyderabad,chinese,1,0.296517874,10,420.0612661,8,dessert,0.3064
1929,premium,mumbai,continental,1,0.475024194,9,825.6004833,7,drink,0.3118
1586,mid,pune,italian,0,0.599074237,7,571.8323004,8,bread,0.1867
68,budget,kolkata,fast_food,1,0.064295151,5,1031.582945,2,dip,0.2184
3945,budget,bengaluru,south_indian,0,0.764529873,4,615.3791697,32,dip,0.05
3613,mid,pune,south_indian,0,0.440497192,5,641.5479724,39,dip,0.1386
2235,budget,kolkata,continental,0,0.396868763,5,1493.472327,36,dip,0.1614
938,premium,pune,biryani,1,0.507059115,6,844.8058382,27,drink,0.2265
1504,mid,chennai,continental,0,0.480703343,5,657.9150001,24,dip,0.1869
1402,budget,hyderabad,north_indian,1,0.453480174,5,368.4397552,50,bread,0.0783
2580,mid,delhi,biryani,0,0.641462395,9,397.4842324,5,dip,0.2245
2180,mid,delhi,chinese,0,0.573167845,8,259.2065059,25,dip,0.1501
2543,mid,bengaluru,south_indian,1,0.789849514,12,742.3928813,6,dip,0.0923
2329,budget,bengaluru,chinese,0,0.595847103,4,789.988994,2,bread,0.0632
3242,budget,bengaluru,north_indian,0,0.626576336,8,1505.648468,30,bread,0.051
3038,budget,delhi,biryani,0,0.118783528,7,473.7013823,4,dip,0.13
2308,budget,chennai,chinese,0,0.310945112,6,330.66053,2,side,0.1355
1203,mid,mumbai,fast_food,0,0.613488635,4,628.7274586,4,bread,0.1219
3610,budget,bengaluru,biryani,1,0.5821403,6,192.22248,7,bread,0.0721
2025,premium,hyderabad,fast_food,0,0.740951436,8,727.8007371,3,starter,0.2286
564,budget,chennai,north_indian,0,0.728244849,8,1690.58108,6,dip,0.05
3711,mid,chennai,south_indian,1,0.406320506,6,51.05432411,36,bread,0.1725
1547,mid,bengaluru,italian,1,0.558183101,7,549.427007,24,dip,0.1828
840,mid,hyderabad,italian,1,0.663505289,2,896.5744302,11,bread,0.1608
707,budget,mumbai,chinese,1,0.384789462,8,1329.174631,23,bread,0.1066
1967,budget,mumbai,south_indian,1,0.646959435,6,408.5872541,37,dip,0.0877
3521,budget,hyderabad,fast_food,0,0.598768906,10,446.9270417,30,dip,0.0691
3387,mid,mumbai,italian,1,0.584082837,9,1047.236286,28,dip,0.1616
2745,premium,delhi,fast_food,0,0.736073167,6,848.2702616,31,starter,0.1828
9,mid,chennai,continental,1,0.718726657,0,733.110558,4,drink,0.1566
350,mid,mumbai,continental,0,0.647072372,3,1600.993557,5,dip,0.1455
197,budget,delhi,fast_food,1,0.05,13,528.1192202,33,side,0.0712
90,budget,bengaluru,fast_food,0,0.462313666,7,482.5234065,9,bread,0.0959
813,mid,delhi,biryani,1,0.551744708,6,558.9054167,4,dip,0.1156
3143,mid,bengaluru,chinese,0,0.397582895,9,94.21426974,6,side,0.1096
1072,budget,bengaluru,italian,0,0.594351827,3,268.3877522,4,bread,0.0722
1234,mid,hyderabad,continental,1,0.334287255,7,649.7778183,3,bread,0.2057
1061,mid,kolkata,chinese,0,0.920648495,5,721.61089,5,side,0.1251
1672,budget,mumbai,desserts,0,0.26673215,5,1075.376802,36,side,0.172
2476,budget,bengaluru,biryani,0,0.503330663,8,1131.803149,6,bread,0.05
588,mid,hyderabad,arabian,1,0.626190242,3,402.2021533,7,side,0.1627
2334,budget,bengaluru,biryani,0,0.609748051,3,935.6236079,4,dip,0.0653
705,premium,mumbai,biryani,0,0.296828241,4,477.2695232,3,drink,0.2752
2861,budget,hyderabad,desserts,0,0.164941026,6,762.0643278,4,bread,0.1426
3675,budget,hyderabad,continental,0,0.596933164,8,341.2072784,26,side,0.1055
2825,budget,delhi,chinese,1,0.321444716,8,314.8388524,4,bread,0.05
2689,budget,hyderabad,desserts,0,0.658193377,4,587.5321493,4,side,0.05
430,budget,hyderabad,south_indian,0,0.181672957,3,485.4839333,26,side,0.1216
1830,budget,chennai,desserts,0,0.103927133,4,418.5340649,4,dip,0.0772
2602,mid,pune,chinese,1,0.482766589,8,656.2715856,0,drink,0.1457
338,budget,chennai,continental,0,0.394064535,8,475.4398301,6,side,0.1087
1712,premium,mumbai,italian,0,0.350467589,7,762.1748152,32,dessert,0.2961
3329,mid,bengaluru,italian,1,0.613119814,4,520.5595171,6,dip,0.1126
325,mid,hyderabad,north_indian,1,0.618566826,7,116.8438376,2,side,0.1476
3057,budget,kolkata,fast_food,0,0.591352891,3,876.7243283,2,bread,0.05
3706,budget,bengaluru,arabian,1,0.73211587,7,710.4136957,3,dip,0.1031
1938,mid,mumbai,south_indian,1,0.353879518,6,758.9715842,5,drink,0.1703
593,premium,mumbai,chinese,0,0.315884676,2,1233.304435,1,dessert,0.2824
1432,premium,bengaluru,desserts,0,0.347845275,5,486.044963,4,dessert,0.2761
1087,mid,chennai,desserts,1,0.651535817,7,331.1704133,36,drink,0.1272
421,mid,kolkata,italian,0,0.509462155,4,1083.650785,7,dip,0.1552
371,mid,kolkata,north_indian,1,0.61436423,5,794.9207892,10,side,0.1356
3694,budget,bengaluru,fast_food,1,0.546858298,2,693.3096754,34,side,0.1003
